movieCd,movieNm_box,rank,rankInten,rankOldAndNew,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,targetDt,openDt_box,showRange,movieNm_detail,movieNmEn,movieNmOg,showTm,prdtYear,openDt_detail,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
20131262,허삼관,10,1,OLD,33238400,1.9,3089400,10.2,7353194469,4630,501,12.1,948101,199,365,2015-02-03,2015-01-14,,허삼관,Chronicle of a Blood Merchant,,123,2014,20150114,개봉,장편,,,,드라마,한국,하정우,하정우|하지원|전혜진|장광|주진모,(주)두타연|(주)판타지오픽쳐스,(주)넥스트엔터테인먼트월드(NEW)
20141224,경성학교: 사라진 소녀들,3,23,OLD,405288500,12.6,404065000,33025.3,427208000,53657,53506,35434.4,56415,476,2406,2015-06-18,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,3,0,OLD,438735700,10.3,33447200,8.3,865943700,55098,1441,2.7,111513,470,2454,2015-06-19,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,3,0,OLD,657216800,7.3,218481100,49.8,1523160500,83336,28238,51.3,194849,489,2486,2015-06-20,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,3,0,OLD,497638400,6.2,-159578400,-24.3,2020798900,63178,-20158,-24.2,258027,476,2338,2015-06-21,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,3,0,OLD,192953800,7.2,-304684600,-61.2,2213752700,25781,-37397,-59.2,283808,466,2205,2015-06-22,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,3,0,OLD,169552400,6.9,-23401400,-12.1,2383305100,22806,-2975,-11.5,306614,458,2144,2015-06-23,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,5,-2,OLD,88101900,2.7,-81450500,-48.0,2471407000,13494,-9312,-40.8,320108,334,1220,2015-06-24,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,8,-3,OLD,37799000,1.2,-50302900,-57.1,2509206000,5091,-8403,-62.3,325199,268,542,2015-06-25,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,8,0,OLD,41765700,0.9,3966700,10.5,2550971700,5310,219,4.3,330509,274,561,2015-06-26,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,9,-1,OLD,62562700,0.7,20797000,49.8,2613534400,8003,2693,50.7,338512,249,429,2015-06-27,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,9,0,OLD,50985400,0.6,-11577300,-18.5,2664519800,6411,-1592,-19.9,344923,240,422,2015-06-28,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,9,0,OLD,20994000,0.7,-29991400,-58.8,2685513800,2818,-3593,-56.0,347741,227,412,2015-06-29,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,8,1,OLD,25226900,0.8,4232900,20.2,2710740700,3467,649,23.0,351208,232,431,2015-06-30,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20141224,경성학교: 사라진 소녀들,9,-1,OLD,22032500,0.8,-3194400,-12.7,2732773200,2911,-556,-16.0,354119,214,398,2015-07-01,2015-06-18,,경성학교: 사라진 소녀들,The Silenced,,99,2014,20150618,개봉,장편,,,,미스터리|드라마,한국,이해영,박보영|엄지원|박소담|공예지|주보비,청년필름(주)|비밀의화원,롯데쇼핑㈜롯데엔터테인먼트
20145171,대호,2,16,OLD,941928500,28.5,930898500,8439.7,1096339500,128396,126577,6958.6,147460,892,4005,2015-12-16,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,3,-1,OLD,783721700,18.8,-158206800,-16.8,1880061200,107684,-20712,-16.1,255144,863,3534,2015-12-17,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,3,0,OLD,900143670,18.2,116421970,14.9,2780204870,116610,8926,8.3,371754,832,3491,2015-12-18,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,3,0,OLD,1470319464,15.7,570175794,63.3,4250524334,185048,68438,58.7,556802,719,3157,2015-12-19,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,3,0,OLD,1443511000,15.3,-26808464,-1.8,5694035334,181920,-3128,-1.7,738722,706,3005,2015-12-20,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,3,0,OLD,498190700,15.3,-945320300,-65.5,6192226034,67049,-114871,-63.1,805771,736,2989,2015-12-21,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,3,0,OLD,473463200,15.2,-24727500,-5.0,6665689234,64980,-2069,-3.1,870751,730,2928,2015-12-22,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,3,0,OLD,422157800,12.6,-51305400,-10.8,7087847034,58592,-6388,-9.8,929343,629,2360,2015-12-23,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,3,0,OLD,704957338,10.1,282799538,67.0,7792804372,93923,35331,60.3,1023266,608,2064,2015-12-24,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,4,-1,OLD,1320421939,8.1,615464601,87.3,9113226311,166212,72289,77.0,1189478,567,1892,2015-12-25,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,4,0,OLD,979422821,8.6,-340999118,-25.8,10092649132,123613,-42599,-25.6,1313091,586,1955,2015-12-26,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,4,0,OLD,820945100,8.8,-158477721,-16.2,10913594232,103069,-20544,-16.6,1416160,582,1870,2015-12-27,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,4,0,OLD,314583200,9.3,-506361900,-61.7,11228177432,42747,-60322,-58.5,1458907,574,1905,2015-12-28,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,4,0,OLD,312924000,8.6,-1659200,-0.5,11541101432,42689,-58,-0.1,1501596,578,1917,2015-12-29,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,6,-2,OLD,248451900,5.4,-64472100,-20.6,11789553332,40274,-2415,-5.7,1541870,456,1302,2015-12-30,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,6,0,OLD,315255000,4.6,66803100,26.9,12104808332,42298,2024,5.0,1584168,426,1133,2015-12-31,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,6,0,OLD,531656900,4.5,216401900,68.6,12636465232,66476,24178,57.2,1650644,409,974,2016-01-01,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,7,-1,OLD,296045100,2.5,-235611800,-44.3,12932510332,37237,-29239,-44.0,1687881,340,652,2016-01-02,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,7,0,OLD,206223000,2.4,-89822100,-30.3,13138733332,26055,-11182,-30.0,1713936,328,617,2016-01-03,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,8,-1,OLD,66163600,2.2,-140059400,-67.9,13204896932,8913,-17142,-65.8,1722849,326,607,2016-01-04,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20145171,대호,8,0,OLD,62227600,2.2,-3936000,-5.9,13267124532,8530,-383,-4.3,1731379,315,603,2016-01-05,2015-12-16,,대호,The Tiger,,139,2015,20151216,개봉,장편,,,,사극,한국,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
20133682,화장,4,11,OLD,100250500,5.8,95298500,1924.4,148059500,13888,13296,2245.9,19955,315,1363,2015-04-09,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,4,0,OLD,105990800,4.4,5740300,5.7,254050300,13587,-301,-2.2,33542,318,1394,2015-04-10,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,5,-1,OLD,135544100,2.8,29553300,27.9,389594400,16902,3315,24.4,50444,327,1377,2015-04-11,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,5,0,OLD,123960500,2.9,-11583600,-8.5,513554900,15566,-1336,-7.9,66010,311,1300,2015-04-12,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,4,1,OLD,78444700,5.6,-45515800,-36.7,591999600,10953,-4613,-29.6,76963,310,1273,2015-04-13,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,4,0,OLD,83757400,5.8,5312700,6.8,675757000,11785,832,7.6,88748,319,1277,2015-04-14,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,4,0,OLD,63607700,4.9,-20149700,-24.1,739364700,8942,-2843,-24.1,97690,319,1230,2015-04-15,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,7,-3,OLD,38160300,2.8,-25447400,-40.0,777525000,5429,-3513,-39.3,103119,232,597,2015-04-16,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,7,0,OLD,38680100,2.1,519800,1.4,816205100,5156,-273,-5.0,108275,234,591,2015-04-17,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,9,-2,OLD,49137800,1.3,10457700,27.0,865342900,6239,1083,21.0,114514,227,554,2015-04-18,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,9,0,OLD,61494000,1.6,12356200,25.1,926836900,7818,1579,25.3,122332,237,531,2015-04-19,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,7,2,OLD,33046000,2.8,-28448000,-46.3,959882900,4693,-3125,-40.0,127025,234,577,2015-04-20,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,7,0,OLD,25948300,2.6,-7097700,-21.5,985831200,3737,-956,-20.4,130762,238,546,2015-04-21,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,8,-1,OLD,26394000,2.5,445700,1.7,1012225200,3712,-25,-0.7,134474,232,542,2015-04-22,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,10,5,OLD,5329500,0.1,1008000,23.3,1021876200,685,71,11.6,135773,34,51,2015-04-24,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20133682,화장,10,0,OLD,8121500,0.1,2792000,52.4,1029997700,1020,335,48.9,136793,35,51,2015-04-25,2015-04-09,,화장,Revivre,,93,2014,20150409,개봉,장편,,,,드라마,한국,임권택,안성기|김규리|김호정|연우진|김병춘,(주)명필름,(주)리틀빅픽쳐스
20149314,내부자들,1,1,OLD,1756744300,53.0,1023460500,139.6,2678811100,230949,139002,151.2,344733,907,4418,2015-11-19,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,2321271547,52.5,564527247,32.1,5000082647,283518,52569,22.8,628251,954,4638,2015-11-20,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,4084563413,51.9,1763291866,76.0,9084646060,489503,205985,72.7,1117754,1072,5334,2015-11-21,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,4078858500,55.1,-5704913,-0.1,13163504560,488052,-1451,-0.3,1605806,1075,5262,2015-11-22,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,1617876700,59.4,-2460981800,-60.3,14781381260,211777,-276275,-56.6,1817583,1017,4947,2015-11-23,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,1483958000,58.6,-133918700,-8.3,16265339260,194968,-16809,-7.9,2012551,1021,4950,2015-11-24,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,1568996700,50.2,85038700,5.7,17834335960,251123,56155,28.8,2263674,963,4382,2015-11-25,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,1448889000,51.5,-120107700,-7.7,19283224960,189116,-62007,-24.7,2452790,990,4559,2015-11-26,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,2034010295,54.0,585121295,40.4,21317235255,247340,58224,30.8,2700130,1049,4909,2015-11-27,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,3898381782,56.0,1864371487,91.7,25215617037,464510,217170,87.8,3164640,1129,5697,2015-11-28,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,3549308600,55.6,-349073182,-9.0,28764925637,424786,-39724,-8.6,3589426,1113,5556,2015-11-29,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,1183646100,53.2,-2365662500,-66.7,29948571737,156639,-268147,-63.1,3746065,1032,5050,2015-11-30,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,1035230900,50.1,-148415200,-12.5,30983802637,136675,-19964,-12.7,3882740,1046,4999,2015-12-01,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,1041282500,52.8,6051600,0.6,32025085137,136712,37,0.0,4019452,1024,5030,2015-12-02,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,1003039300,40.9,-38243200,-3.7,33028124437,131521,-5191,-3.8,4150973,972,4658,2015-12-03,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,1368116808,44.3,365077508,36.4,34396241245,165925,34404,26.2,4316898,970,4852,2015-12-04,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,2808204322,46.6,1440087514,105.3,37204445567,334093,168168,101.4,4650991,1022,5308,2015-12-05,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,2514431900,45.2,-293772422,-10.5,39718877467,299851,-34242,-10.2,4950842,1015,5171,2015-12-06,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,785149500,43.5,-1729282400,-68.8,40504026967,103494,-196357,-65.5,5054336,960,4699,2015-12-07,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,758448400,40.9,-26701100,-3.4,41262475367,100716,-2778,-2.7,5155052,976,4667,2015-12-08,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20149314,내부자들,1,0,OLD,739155400,38.8,-19293000,-2.5,42001630767,97668,-3048,-3.0,5252720,988,4697,2015-12-09,2015-11-19,,내부자들,Inside Men,,130,2015,20151119,개봉,장편,,,,범죄|드라마,한국,우민호,이병헌|조승우|백윤식|이경영|김홍파,(유)내부자들 문화전문회사,(주)쇼박스
20148553,내 심장을 쏴라,4,31,OLD,391282000,13.6,389643000,23773.2,423566000,60407,60195,28393.9,64376,430,2191,2015-01-28,2015-01-28,,내 심장을 쏴라,Shoot Me in the Heart,,101,2014,20150128,개봉,장편,,,,드라마,한국,문제용,이민기|여진구|유오성|김정태|김기천,(주)주피터필름,(주)리틀빅픽쳐스|(주)이수C&E
20148553,내 심장을 쏴라,4,0,OLD,292303300,10.7,-98978700,-25.3,715869300,40561,-19846,-32.9,104937,422,2162,2015-01-29,2015-01-28,,내 심장을 쏴라,Shoot Me in the Heart,,101,2014,20150128,개봉,장편,,,,드라마,한국,문제용,이민기|여진구|유오성|김정태|김기천,(주)주피터필름,(주)리틀빅픽쳐스|(주)이수C&E
20148553,내 심장을 쏴라,4,0,OLD,330495563,10.0,38192263,13.1,1046364863,43565,3004,7.4,148502,441,2229,2015-01-30,2015-01-28,,내 심장을 쏴라,Shoot Me in the Heart,,101,2014,20150128,개봉,장편,,,,드라마,한국,문제용,이민기|여진구|유오성|김정태|김기천,(주)주피터필름,(주)리틀빅픽쳐스|(주)이수C&E
20148553,내 심장을 쏴라,4,0,OLD,524764769,7.7,194269206,58.8,1571129632,67941,24376,56.0,216443,452,2257,2015-01-31,2015-01-28,,내 심장을 쏴라,Shoot Me in the Heart,,101,2014,20150128,개봉,장편,,,,드라마,한국,문제용,이민기|여진구|유오성|김정태|김기천,(주)주피터필름,(주)리틀빅픽쳐스|(주)이수C&E
20148553,내 심장을 쏴라,4,0,OLD,448626400,6.9,-76138369,-14.5,2019756032,57156,-10785,-15.9,273599,442,2105,2015-02-01,2015-01-28,,내 심장을 쏴라,Shoot Me in the Heart,,101,2014,20150128,개봉,장편,,,,드라마,한국,문제용,이민기|여진구|유오성|김정태|김기천,(주)주피터필름,(주)리틀빅픽쳐스|(주)이수C&E
20148553,내 심장을 쏴라,4,0,OLD,169829300,9.4,-278797100,-62.1,2189585332,23342,-33814,-59.2,296941,398,1957,2015-02-02,2015-01-28,,내 심장을 쏴라,Shoot Me in the Heart,,101,2014,20150128,개봉,장편,,,,드라마,한국,문제용,이민기|여진구|유오성|김정태|김기천,(주)주피터필름,(주)리틀빅픽쳐스|(주)이수C&E
