movieCd,movieNm,movieNmEn,movieNmOg,showTm,prdtYear,openDt,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
20157464,더 폰,The Phone,,114,2015,20151022,개봉,장편,,,,스릴러|액션,한국,김봉주,손현주|엄지원|배성우|이철민|노정의,(주)미스터로맨스,(주)넥스트엔터테인먼트월드(NEW)
20155441,몬스터 헌트,Monster Hunt,捉妖記,116,2015,20151112,개봉,장편,,,,판타지|액션|어드벤처,중국,라맨 허,백백하|탕웨이|정백연|증지위|오군여,,(주)와우픽쳐스
20144683,하트 오브 더 씨,In the Heart of the Sea,,121,2015,20151203,개봉,장편,,,,액션|어드벤처|드라마,미국,론 하워드,크리스 헴스워스|킬리언 머피|벤 위쇼|샬롯 라일리|브렌단 글리슨,,워너브러더스 코리아(주)
20151482,종이 달,Pale Moon,紙の月,126,2014,20150723,개봉,장편,,,,드라마,일본,요시다 다이하치,미야자와 리에|이케마츠 소스케|코바야시 사토미|오오시마 유코,,(주)영화사오원|(주)퍼스트런
20163041,자백,Spy Nation,,106,2016,20161013,개봉,장편,,,,다큐멘터리,한국,최승호,최승호,한국탐사저널리즘센터,(주)엣나인필름
20140145,홈,Home,,93,2015,20150521,개봉,장편,,,,애니메이션|어드벤처|판타지,미국,팀 존슨,짐 파슨스|리한나|제니퍼 로페즈|스티브 마틴,,(주)씨제이이엔엠
20161201,키즈모노가타리 II : 열혈편,Kizu Monogatari Nekketsuhen,Kizu Monogatari Nekketsuhen (傷物語 -熱血篇-),68,2016,20161020,개봉,장편,,,,애니메이션|드라마|판타지|액션,일본,신보 아키유키,카미야 히로시|사카모토 마아야|호리에 유이|사쿠라이 타카히로,,(주)박수엔터테인먼트
20156383,아더와 미니모이 3: 두 세계의 전쟁,Arthur and the Two Worlds War,,101,2010,20151105,개봉,장편,,,,애니메이션,프랑스,뤽 베송,프레디 하이모어|미아 패로우|페니 밸포어,,(주)라이크콘텐츠
20159573,령 : 저주받은 사진,Fatal Frame,零 ゼロ,105,2014,20150604,개봉,장편,,,,공포(호러),일본,아사토 마리,나카조 아야미|모리카와 아오이|야마야 카스미,,(주)스톰픽쳐스코리아
20098169,쥬라기 월드,Jurassic World,,124,2015,20150611,개봉,장편,,,,액션|어드벤처|SF,미국,콜린 트레보로우,크리스 프랫|주디 그리어|브라이스 달라스 하워드|케이티 맥그라스|제이크 존슨,,유니버설픽쳐스인터내셔널 코리아(유)
20150841,카이트,Kite,,89,2014,20150611,개봉,장편,,,,범죄|액션,미국,랄프 지만,사무엘 L. 잭슨|인디아 아이슬리|캘런 맥오리피,,(주)누리픽쳐스
20155761,명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,Detective Conan : MISSING CONAN EDOGAWA CASE - HIS HISTORY'S WORST TWO DAYS,名探偵コナン : 江戸川コナン失踪事件 ~ 史上最悪の二日間 ~,91,2014,20150212,개봉,장편,,,,애니메이션|어드벤처|스릴러,일본,야마모토 야스이치로,,,(주)씨제이이엔엠
20161725,마스터,Master,,142,2016,20161221,개봉,장편,,,,액션|범죄,한국,조의석,이병헌|강동원|김우빈|엄지원|오달수,영화사 집,(주)씨제이이엔엠
20150564,혼숨,HIDE-AND-NEVER SEEK,,88,2016,20161026,개봉,장편,,,,공포(호러),한국,이두환,류덕환|조복래|이수빈|박형서|조동혁,(주)무비스퀘어,(주)프레인글로벌
20156570,크림슨 피크,Crimson Peak,,118,2015,20151125,개봉,장편,,,,판타지|스릴러,미국,길예르모 델 토로,톰 히들스턴|제시카 차스테인|미아 와시코브스카|찰리 허냄,,유니버설픽쳐스인터내셔널 코리아(유)
20130566,무뢰한,The Shameless,,118,2014,20150527,개봉,장편,,,,멜로/로맨스,한국,오승욱,김남길|전도연|박성웅|곽도원|강태영,(주)사나이픽처스,CGV아트하우스
20149570,조선명탐정 : 사라진 놉의 딸,Detective K : Secret of the Lost Island,,124,2014,20150211,개봉,장편,,,,사극|코미디|어드벤처,한국,김석윤,김명민|오달수|이연희|조관우|정원중,청년필름(주),(주)쇼박스
20155202,레전드,Legend,,131,2015,20151210,개봉,장편,,,,액션|범죄|드라마,프랑스|영국,브라이언 헬겔랜드,톰 하디|태런 에저튼|에밀리 브라우닝,,(주)이수C&E
20151815,뮨: 달의 요정,Mune,"Mune, le gardien de la lune",85,2014,20150924,개봉,장편,,,,애니메이션,프랑스,알렉상드르 헤보얀|베노이트 필립폰,조슈아 J. 발라드|오마 사이,,(주)스마일이엔티|씨네그루(주)다우기술
20143253,존 윅,John Wick,,101,2014,20150121,개봉,장편,,,,액션|스릴러,미국,채드 스타헬스키|데이빗 레이치,키아누 리브스|로렌스 피쉬번|이안 맥쉐인|애드리앤 팰리키|윌렘 데포,,와이드 릴리즈(주)|(주)제이앤씨미디어그룹|(주)나이너스엔터테인먼트
20140110,킹스맨 : 시크릿 에이전트,Kingsman: The Secret Service,,128,2014,20150211,개봉,장편,,,,액션|스릴러,미국|영국,매튜 본,콜린 퍼스|태런 에저튼|사무엘 L. 잭슨|마이클 케인,,이십세기폭스코리아(주)
20156275,파더 앤 도터,Fathers and Daughters,,90,2015,20151210,개봉,장편,,,,드라마,미국|이탈리아,가브리엘 무치노,아만다 사이프리드|러셀 크로우|아론 폴,,(주)박수엔터테인먼트
20145504,특종: 량첸살인기,The Exclusive : Beat the Devil's Tattoo,,125,2015,20151022,개봉,장편,,,,스릴러,한국,노덕,조정석|이미숙|이하나|김의성|배성우,(주)매그넘나인|(주)뱅가드스튜디오,롯데쇼핑㈜롯데엔터테인먼트
20152870,에스엠타운 더 스테이지,SMTOWN THE STAGE,,107,2015,20150813,개봉,장편,,,,다큐멘터리,한국,배성상,,(주)에스엠 컬처앤콘텐츠,주식회사 디에스이이디
20156321,약장수,Clown of a Salesman,,104,2015,20150423,개봉,장편,,,,드라마,한국,조치언,김인권|박철민|이주실|박혜진|장소연,(주)26컴퍼니,(주)대명문화공장|(주)나이너스엔터테인먼트
20158428,빌리와 용감한 녀석들 3,Ribbit,,80,2014,20150430,개봉,장편,,,,애니메이션|어드벤처,미국,척 파워스,엄상현|조현정,,롯데쇼핑㈜롯데엔터테인먼트
20157021,"땡큐, 대디",The Finishers,L'epreuve d'une vie,89,2013,20150423,개봉,장편,,,,드라마,프랑스,닐스 타베니어,자크 검블린|알렉산드라 라미,,(주)영화사 빅
20161527,로스트 인 더스트,Hell or High Water,Comancheria,101,2016,20161103,개봉,장편,,,,범죄|드라마,미국,데이빗 맥킨지,크리스 파인|벤 포스터|제프 브리지스,,메가박스중앙(주) 플러스엠 엔터테인먼트
20160781,쿠보와 전설의 악기,Kubo and the Two Strings,,102,2016,20161026,개봉,장편,,,,애니메이션|어드벤처|가족|판타지,미국,트래비스 나이트,샤를리즈 테론|랄프 파인즈|루니 마라|매튜 매커너히|조지 타케이,,유니버설픽쳐스인터내셔널 코리아(유)
20165130,나의 산티아고,I'm Off Then,,92,2015,20160714,개봉,장편,,,,코미디,독일,줄리아 폰 하인츠,카롤리네 슈허|데비드 스트리에소브|마르티나 게덱|카타리나 탈바흐,,(주)영화사 진진
20153443,아수라,Asura : The City of Madness,阿修羅,132,2016,20160928,개봉,장편,,,,범죄|액션,한국,김성수,정우성|황정민|주지훈|김현빈|곽도원,(주)사나이픽처스,(주)씨제이이엔엠
20158062,숀더쉽,Shaun the Sheep Movie,,85,2015,20150813,개봉,장편,,,,애니메이션|어드벤처|코미디,영국|프랑스,마크 버튼|리처드 스타잭,,,(주)박수엔터테인먼트
20157986,검은손,Black Hand,,95,2015,20150416,개봉,장편,,,,공포(호러),한국,박재식,김성수|한고은|배그린|신정선|이철민,골든타이드픽처스(주),(주)스톰픽쳐스코리아
20158621,스파이,Spy,,121,2015,20150521,개봉,장편,,,,액션|코미디,미국,폴 페이그,주드 로|제이슨 스타뎀|멜리사 맥카시,,이십세기폭스코리아(주)
20153025,대니 콜린스,Danny Collins,Imagine,106,2015,20150930,개봉,장편,,,,드라마,미국,댄 포겔맨,알 파치노|아네트 베닝|제니퍼 가너|바비 카나베일|크리스토퍼 플러머,,(주)나이너스엔터테인먼트|(주)지어소프트
20151383,마션,The Martian,,142,2015,20151008,개봉,장편,,,,액션|어드벤처|SF,미국,리들리 스콧,맷 데이먼|제시카 차스테인|제프 다니엘스|케이트 마라|크리스틴 위그,,월트디즈니컴퍼니코리아 유한책임회사|이십세기폭스코리아(주)
20148855,극비수사,The Classified File,,107,2014,20150618,개봉,장편,,,,드라마|범죄,한국,곽경택,김윤석|유해진|송영창|장영남|정호빈,(주)제이콘컴퍼니|(주)영화사 신세계,(주)쇼박스
20148460,서울역,Seoul Station,,92,2016,20160817,개봉,장편,,,,애니메이션,한국,연상호,류승룡|심은경|이준|오윤석|서호철,주식회사 다다쇼|(주)화인컷,(주)넥스트엔터테인먼트월드(NEW)
20134798,연평해전,Northern Limit Line,,130,2015,20150624,개봉,장편,,,,드라마,한국,김학순,김무열|진구|이현우|이완|이한종,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW)
20152871,스파이 브릿지,Bridge of Spies,,141,2015,20151105,개봉,장편,,,,스릴러|드라마,미국,스티븐 스필버그,톰 행크스|마크 라이런스|오스틴 스토웰,,이십세기폭스코리아(주)
20159623,에벌리,Everly,,92,2014,20150604,개봉,장편,,,,액션,미국,조 린치,셀마 헤이엑,,와이드 릴리즈(주)
20159644,봉이 김선달,Seondal: The Man who Sells the River,,120,2016,20160706,개봉,장편,,,,사극,한국,박대민,유승호|조재현|고창석|라미란|시우민,(주)엠픽처스|(주)에스엔케이픽처스,(주)씨제이이엔엠
20163521,스플릿,SPLIT,,121,2016,20161109,개봉,장편,,,,드라마,한국,최국희,유지태|이정현|이다윗|정성화|조선묵,오퍼스픽쳐스(유),오퍼스픽쳐스(유)
20158504,맛있는 택배,,,83,2015,20150402,개봉,장편,,,,멜로/로맨스,한국,기대호,송기준|이예은|이원|윤원선|이성민,(주)로드하우스,노바엔터테인먼트 
20142884,엘리노어 릭비: 그 남자 그 여자,The Disappearance of Eleanor Rigby: Them,,122,2014,20150409,개봉,장편,,,,드라마,미국,네드 벤슨,제임스 맥어보이|제시카 차스테인|이자벨 위페르|윌리엄 허트,,(주)이수C&E
20153741,미씽: 사라진 여자,MISSING,,99,2015,20161130,개봉,장편,,,,미스터리,한국,이언희,엄지원|공효진|서하늬|고준|김선영,다이스필름(주),메가박스중앙(주) 플러스엠 엔터테인먼트
20158885,이웃집에 신이 산다,The Brand New Testament,Le Tout Nouveau Testament,114,2015,20151224,개봉,장편,,,,코미디,벨기에|프랑스|룩셈부르크,자코 반 도마엘,브누와 뽀엘부르드|욜랭드 모로|까뜨린느 드뇌브,,(주)엣나인필름
20141598,타이밍,Timing,,99,2015,20151210,개봉,장편,,,,애니메이션,한국,박대열|민경조,엄상현|박지윤|성완경,(주)효인엔터테인먼트|베데코리아 ,(주)스톰픽쳐스코리아
20162727,루돌프와 많이있어,Rudolf the Black Cat,ルドルフとイッパイアッテナ,88,2016,20161228,개봉,장편,,,,애니메이션,일본,유야마 쿠니히코|사카키바라 모토노리,김율|신용우|이노우에 마오|스즈키 료헤이|홍범기,,(주)씨제이이엔엠
20152371,"당신, 거기 있어줄래요",Will You Be There?,,110,2016,20161214,개봉,장편,,,,판타지|드라마,한국,홍지영,김윤석|변요한|채서진|김상호|안세하,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20161162,블레어 위치,Blair Witch,,89,2016,20161123,개봉,장편,,,,공포(호러)|스릴러,미국,아담 윈가드,,,㈜코리아스크린
20157904,더 건맨,The Gunman,,115,2015,20150416,개봉,장편,,,,액션|스릴러,프랑스|스페인|영국,피에르 모렐,숀 펜|하비에르 바르뎀|이드리스 엘바|레이 윈스톤|마크 라이런스,,롯데쇼핑㈜롯데엔터테인먼트
20159161,마돈나,Madonna,,120,2015,20150702,개봉,장편,,,,드라마,한국,신수원,서영희|김영민|변요한|권소현|이상희,준필름,(주)리틀빅픽쳐스
20150563,베스트 오브 미,The Best of Me,,115,2014,20150618,개봉,장편,,,,드라마|멜로/로맨스,미국,마이클 호프만,미셸 모나한|제임스 마스던|라이아나 리버라토|루크 브레이시,,메가박스중앙(주) 플러스엠 엔터테인먼트
20145041,더 이퀄라이저,The Equalizer,,131,2014,20150128,개봉,장편,,,,액션|범죄|스릴러,미국,안톤 후쿠아,덴젤 워싱턴|클로이 모레츠|마튼 초카스,,유니버설픽쳐스인터내셔널 코리아(유)
20159748,투모로우랜드,Tomorrowland,,129,2014,20150527,개봉,장편,,,,액션|어드벤처|미스터리|SF,미국,브래드 버드,조지 클루니|휴 로리|브릿 로버트슨,월트 디즈니 픽쳐스,월트디즈니컴퍼니코리아(주)
20159221,정글번치: 너구리 해적단과 보물지도,The Jungle Bunch 2 - The Treasure Quest,,66,2014,20150625,개봉,장편,,,,애니메이션,프랑스,에즈라 와이즈,,,(주)팝엔터테인먼트
20154621,주온: 더 파이널,Juon The Final,,90,2015,20151001,개봉,장편,,,,공포(호러),일본,오치아이 마사유키,타이라 아이리|키리야마 렌|사사키 노조미,,유니버설픽쳐스인터내셔널 코리아(유)
20150968,국가대표 2,RUN OFF,,125,2016,20160810,개봉,장편,,,,드라마,한국,김종현,수애|오달수|오연서|하재숙|김슬기,케이엠컬쳐㈜,메가박스중앙(주) 플러스엠 엔터테인먼트
20157001,트레이서,Tracers,,93,2014,20150319,개봉,장편,,,,액션,미국,다니엘 벤마요,테일러 로트너|마리 아브게로폴로스,,(주)영화사오원|(주)브리즈픽처스
20145242,모데카이,Mortdecai,,106,2015,20150218,개봉,장편,,,,액션|코미디,미국,데이빗 코엡,조니 뎁|기네스 팰트로우|이완 맥그리거,,(주)나이너스엔터테인먼트
20151821,러브 앤 머시,Love & Mercy,,120,2015,20150730,개봉,장편,,,,드라마,미국,빌 포래드,존 쿠삭|폴 다노|엘리자베스 뱅크스|폴 지아마티,,판씨네마(주)
20152745,맨 프롬 UNCLE,The Man From U.N.C.L.E.,,116,2015,20151028,개봉,장편,,,,액션|어드벤처|코미디,미국,가이 리치,헨리 카빌|아미 해머|알리시아 비칸데르|엘리자베스 데비키|휴 그랜트,,워너브러더스 코리아(주)
20141962,이미테이션 게임,The Imitation Game,,114,2014,20150217,개봉,장편,,,,드라마|스릴러,영국,모튼 틸덤,베네딕트 컴버배치|키이라 나이틀리|매튜 구드,,메가박스중앙(주) 플러스엠 엔터테인먼트
20158643,뱀파이어 아카데미,Vampire Academy,,104,2014,20150409,개봉,장편,,,,액션|코미디|판타지,미국|영국|루마니아,마크 워터스,조이 도이치|루시 프라이|다닐라 코즈로브스키,,(주)누리픽쳐스
20155423,시카리오: 암살자의 도시,Sicario,,121,2015,20151203,개봉,장편,,,,범죄|미스터리|스릴러,미국,드니 빌뇌브,에밀리 블런트|베니시오 델 토로|조슈 브롤린,,롯데쇼핑㈜롯데엔터테인먼트
20148553,내 심장을 쏴라,Shoot Me in the Heart,,101,2014,20150128,개봉,장편,,,,드라마,한국,문제용,이민기|여진구|유오성|김정태|김기천,(주)주피터필름,(주)리틀빅픽쳐스|(주)이수C&E
20169986,미스터 캣,Nine Lives,,86,2016,20161019,개봉,장편,,,,코미디,프랑스|중국,배리 소넨필드,케빈 스페이시|제니퍼 가너|크리스토퍼 월켄|말리나 와이즈먼,,(주)리틀빅픽쳐스
20148846,사도,The Throne,,125,2014,20150916,개봉,장편,,,,사극,한국,이준익,송강호|유아인|문근영|전혜진|김해숙,(주)타이거픽쳐스,(주)쇼박스
20152370,잡아야 산다,Chasing,,96,2015,20160107,개봉,장편,,,,코미디|액션,한국,오인천,김승우|김정태|한상혁|신강우|김민규,더퀸디앤엠 주식회사,오퍼스픽쳐스(유)
20155881,오즈의 마법사: 돌아온 도로시,Legends of Oz: Dorothy's Return,,91,2013,20150212,개봉,장편,,,,애니메이션|판타지|뮤지컬|어드벤처|가족,미국,윌 핀|댄 세인트 피에르,레아 미셸|패트릭 스튜어트|휴 댄시|댄 애크로이드,,(주)박수엔터테인먼트
20147803,한여름의 판타지아,A Midsummer's Fantasia,,97,2014,20150611,개봉,장편,,,,드라마,한국|일본,장건재,김새벽|이와세 료|임형국,(주)모쿠슈라,㈜인디스토리
20159364,캡틴 아메리카: 시빌 워,Captain America: Civil War,,147,2015,20160427,개봉,장편,,,,액션|SF|스릴러,미국,조 루소|안소니 루소,크리스 에반스|로버트 다우니 주니어|스칼렛 요한슨|세바스찬 스탠|안소니 마키,,월트디즈니컴퍼니코리아 유한책임회사|월트디즈니컴퍼니코리아(주)
20157465,그놈이다,FATAL INTUITION,,108,2015,20151028,개봉,장편,,,,스릴러,한국,윤준형,주원|유해진|이유영|류혜영|서현우,상상필름(주)|(주)브라더픽처스,CGV아트하우스
20151002,우먼 인 골드,Woman in Gold,,108,2015,20150709,개봉,장편,,,,드라마,미국|영국,사이먼 커티스,헬렌 미렌|라이언 레이놀즈|다니엘 브륄,,(주)팝엔터테인먼트
20156553,비밀,Circle of Atonement,,101,2015,20151015,개봉,장편,,,,미스터리|드라마,한국,이동하|박은경,성동일|김유정|손호준|임형준|서예지,영화사 도로시(주)|(주)에스에이치기획,CGV아트하우스
20141384,터미네이터 제니시스,Terminator Genisys,,125,2015,20150702,개봉,장편,,,,액션|어드벤처|SF|스릴러,미국,앨런 테일러,아놀드 슈왈제네거|제이슨 클락|에밀리아 클라크|제이 코트니|J.K. 시몬스,,롯데쇼핑㈜롯데엔터테인먼트
20151421,에베레스트,Everest,,121,2015,20150924,개봉,장편,,,,어드벤처|드라마|스릴러,미국|영국,발타자르 코루마쿠르,제이슨 클락|조슈 브롤린|키이라 나이틀리|샘 워싱턴|제이크 질렌할,,유니버설픽쳐스인터내셔널 코리아(유)
20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,Doraemon The Movie : Nobita and The Birth of Japan,映画ドラえもん 新・のび太の日本誕生,103,2016,20161221,개봉,장편,,,,애니메이션,일본,야쿠와 신노스케,채민지|김정아|최낙윤|이현주|조현정,,(주)넥스트엔터테인먼트월드(NEW)
20157587,파울볼,WONDERS,,86,2014,20150402,개봉,장편,,,,다큐멘터리,한국,김보경|조정래,김성근|조진웅|이상훈|이상훈|박지은,(주)티피에스컴퍼니,오퍼스픽쳐스(유)
20163884,아기배달부 스토크,STORKS,,86,2016,20161207,개봉,장편,,,,애니메이션,미국,니콜라스 스톨러|더그 스윗랜드,앤디 샘버그|켈시 그래머|제니퍼 애니스턴|티 버렐,,워너브러더스 코리아(주)
20148048,베테랑,Veteran,,123,2014,20150805,개봉,장편,,,,액션|드라마,한국,류승완,황정민|유아인|유해진|오달수|장윤주,(주)외유내강|(주)필름케이,(주)씨제이이엔엠
20157197,라스트 위치 헌터,The Last Witch Hunter,,106,2015,20151230,개봉,장편,,,,액션|어드벤처|판타지,미국,브렉 에이즈너,빈 디젤|일라이저 우드|로즈 레슬리|마이클 케인,,TCO(주)더콘텐츠온
20148844,손님,The Piper,,107,2014,20150709,개봉,장편,,,,판타지|공포(호러),한국,김광태,류승룡|이성민|천우희|이준|도기범,(주)유비유필름,(주)씨제이이엔엠
20156748,열정같은소리하고있네,YOU CALL IT PASSION,,106,2015,20151125,개봉,장편,,,,드라마,한국,정기훈,정재영|박보영|오달수|배성우|류덕환,반짝반짝영화사(주),(주)넥스트엔터테인먼트월드(NEW)
20144442,조선마술사,The Magician,,122,2015,20151230,개봉,장편,,,,드라마,한국,김대승,유승호|고아라|곽도원|조윤희|이경영,위더스필름(주),롯데쇼핑㈜롯데엔터테인먼트
20156841,신데렐라,Cinderella,,113,2014,20150319,개봉,장편,,,,멜로/로맨스,미국,케네스 브래너,릴리 제임스|리처드 매든|케이트 블란쳇|헬레나 본햄 카터|홀리데이 그레인저,,월트디즈니컴퍼니코리아(주)
20162382,원피스 필름 골드,ONE PIECE FILM GOLD,,120,2016,20161208,개봉,장편,,,,애니메이션|어드벤처|판타지|액션,일본,미야모토 히로아키,타나카 마유미|나카이 카즈야|오카무라 아케미|야마구치 캇페이|히라타 히로아키,,(주)씨제이이엔엠
20156007,인페르노,Inferno,,121,2016,20161019,개봉,장편,,,,미스터리|스릴러,미국|일본|터키|헝가리,론 하워드,톰 행크스|펠리시티 존스|벤 포스터|이르판 칸|오마 사이,,유니버설픽쳐스인터내셔널 코리아(유)
20158841,타이거 마운틴,The Taking of Tiger Mountain,,142,2014,20150423,개봉,장편,,,,전쟁,중국,서극,양가휘|장한위,,(주)누리픽쳐스
20147947,워킹걸,Casa Amor; Exclusive for Ladies,,111,2014,20150107,개봉,장편,,,,코미디|멜로/로맨스,한국,정범식,조여정|클라라|김태우|배성우|라미란,(주)홍필름|(주)수필름,메가박스중앙(주) 플러스엠 엔터테인먼트
20167867,그물,THE NET,,113,2016,20161006,개봉,장편,,,,드라마,한국,김기덕,류승범|이원근|박지일|김영민|최귀화,(주)김기덕 필름,(주)넥스트엔터테인먼트월드(NEW)
20156557,탐정 : 더 비기닝,THE ACCIDENTAL DETECTIVE,,119,2015,20150924,개봉,장편,,,,코미디|범죄,한국,김정훈,권상우|성동일|박해준|이승준|조복래,(주)크리픽쳐스,(주)씨제이이엔엠
20156301,다크 플레이스,Dark Places,,113,2015,20150715,개봉,장편,,,,드라마|미스터리|스릴러,미국|영국|프랑스,질스 파겟-브레너,샤를리즈 테론|니콜라스 홀트|클로이 모레츠|제니퍼 피어스 매서스,,(주)스톰픽쳐스코리아|주식회사 우리네트웍스
20145085,세인트 빈센트,St. Vincent,,101,2014,20150305,개봉,장편,,,,코미디|드라마,미국,데오도르 멜피,빌 머레이|나오미 왓츠|멜리사 맥카시|테렌스 하워드|제이든 리버허,,(주)영화사 빅
20158670,위아영,While We're Young,,97,2014,20150514,개봉,장편,,,,코미디|드라마,미국,노아 바움백,벤 스틸러|나오미 왓츠|아만다 사이프리드|아담 드라이버,,(주)브리즈픽처스|(주)영화사오원
20157121,송 원,Song One,,88,2014,20150401,개봉,장편,,,,드라마|멜로/로맨스,미국,케이트 베커-플로이랜드,앤 해서웨이|자니 플린,,(주)박수엔터테인먼트
20157191,위선자들,The Hypocrites,,100,2015,20151126,개봉,장편,,,,드라마,한국,김진홍,권민중|김정균|장두이|최할리|신소미,(주)영화사메이플러스,THE 픽쳐스|주식회사 마운틴픽쳐스
20162569,오베라는 남자,A man called ove,,115,2015,20160525,개봉,장편,,,,드라마,스웨덴,하네스 홀름,롤프 라스가드|바하르 파르스|필립 버그|이다 엥볼,,(주)싸이더스|(주)디스테이션
20156807,뽀로로 극장판 컴퓨터 왕국 대모험,Pororo3 :  Cyber Space Adventure,,62,2015,20151210,개봉,장편,,,,애니메이션,한국,박영균,이선|이미자|함수정|홍소영|정미숙,(주)오콘,(주)넥스트엔터테인먼트월드(NEW)
20154661,형,MY ANNOYING BROTHER,,109,2016,20161123,개봉,장편,,,,코미디|드라마,한국,권수경,조정석|도경수|박신혜|이연수|김강현,굿초이스컷픽쳐스(주)|(주)씨제이이엔엠|(주)파파스필름,(주)씨제이이엔엠
20154729,이스케이프,No Escape,,103,2015,20151105,개봉,장편,,,,액션|스릴러,미국,존 에릭 도들,오웬 윌슨|피어스 브로스넌|레이크 벨,,(주)넥스트엔터테인먼트월드(NEW)
20149951,빅 히어로,Big Hero 6,,107,2014,20150121,개봉,장편,,,,애니메이션|액션|코미디,미국,크리스 윌리암스|돈 홀,라이언 포터|스콧 애짓|다니엘 헤니|제이미 정|T.J. 밀러,,월트디즈니컴퍼니코리아(주)
20153083,사우스포,Southpaw,,124,2015,20151203,개봉,장편,,,,드라마|액션,미국,안톤 후쿠아,제이크 질렌할|레이첼 맥아담스|포레스트 휘테커|나오미 해리스,,씨네그루(주)다우기술
20140703,장수상회,Salut d’Amour,,112,2014,20150409,개봉,장편,,,,멜로/로맨스|드라마,한국,강제규,박근형|윤여정|조진웅|한지민|윤여정,(주)빅픽쳐|(주)씨제이이엔엠,(주)씨제이이엔엠
20159582,엘리펀트 송,Elephant Song,,99,2014,20150611,개봉,장편,,,,미스터리|드라마,캐나다,찰스 비네임,브루스 그린우드|자비에 돌란,,(주)엣나인필름
