movieCd,movieNm_box,rank,rankInten,rankOldAndNew,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,targetDt,showRange,movieNm_detail,movieNmEn,movieNmOg,showTm,prdtYear,openDt,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
20210864,엔칸토: 마법의 세계,3,0,OLD,27580290,1.3,2095610,8.2,5585702160,3015,142,4.9,586234,324,387,2021-12-21,,엔칸토: 마법의 세계,Encanto,,109,2021,20211124,개봉,장편,,,,애니메이션,미국,채리스 카스트로 스미스|바이론 하워드|자레드 부시,스테파니 비트리즈|마리아 세실리아 보테로|윌머 발더라마|아다사|다이앤 게레로,,월트디즈니컴퍼니코리아 유한책임회사
20196264,유체이탈자,4,0,OLD,18830990,0.9,3209520,20.5,7869079510,2063,336,19.5,807201,411,510,2021-12-21,,유체이탈자,Spiritwalker,,108,2020,20211124,개봉,장편,,,,판타지|액션,한국,윤재근,윤계상|박용우|임지연|박지환|유승목,(주)비에이엔터테인먼트|(주)사람엔터테인먼트,주식회사 에이비오엔터테인먼트|메가박스중앙(주) 플러스엠 엔터테인먼트
20183772,태일이,5,0,OLD,6431000,0.3,811000,14.4,903912270,1012,367,56.9,107939,26,29,2021-12-21,,태일이,Chun Tae-il,,99,2021,20211201,개봉,장편,,,,애니메이션,한국,홍준표,장동윤|염혜란|진선규|박철민|권해효,(주)명필름|(주)스튜디오루머|전태일재단|유한회사 질라라비|영화 <태일이> 1970인 제작위원,(주)리틀빅픽쳐스
20188441,킹메이커,6,0,NEW,5984000,0.3,5984000,100.0,63836500,932,932,100.0,7599,11,11,2021-12-21,,킹메이커,Kingmaker,,123,2021,20220126,개봉,장편,,,,드라마,한국,변성현,설경구|이선균|유재명|조우진|박인환,(주)씨앗필름,메가박스중앙(주) 플러스엠 엔터테인먼트
20212015,돈 룩 업,7,-1,OLD,7090810,0.3,2058330,40.9,680192470,862,310,56.2,69789,174,196,2021-12-21,,돈 룩 업,Don’t Look Up,,138,2021,20211208,개봉,장편,,,,코미디|드라마|SF,미국,아담 맥케이,레오나르도 디카프리오|제니퍼 로렌스|조나 힐|마크 라이런스|타일러 페리,,씨제이 씨지브이(CJ CGV)(주)
20211831,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,8,0,OLD,5641400,0.3,880300,18.5,273695300,534,85,18.9,25290,47,53,2021-12-21,,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,Sword Art Online the Movie -Progressive- Aria of a Starless Night,,97,2020,20211209,개봉,장편,,,,애니메이션|액션|판타지,일본,카와노 아야코,마츠오카 요시츠구|토마츠 하루카|미나세 이노리,,(주)애니플러스
20210600,프렌치 디스패치,9,-2,OLD,5141070,0.2,-18230,-0.4,919204750,519,4,0.8,85202,25,28,2021-12-21,,프렌치 디스패치,The French Dispatch,,107,2021,20211118,개봉,장편,,,,코미디|드라마|멜로/로맨스,미국,웨스 앤더슨,틸다 스윈튼|프란시스 맥도먼드|빌 머레이|제프리 라이트|애드리언 브로디,,월트디즈니컴퍼니코리아 유한책임회사
20202433,괴짜들의 로맨스,10,0,NEW,2389000,0.1,2389000,100.0,49840890,477,477,100.0,6866,2,2,2021-12-21,,괴짜들의 로맨스,I WeirDo,怪胎,100,2020,20211117,개봉,장편,,,,멜로/로맨스|드라마,대만,,임백굉|사흔영,,메가박스중앙(주)
20210028,스파이더맨: 노 웨이 홈,1,0,OLD,1731159880,61.4,-221035680,-11.3,33826062510,177471,-18823,-9.6,3360328,1933,6143,2021-12-22,,스파이더맨: 노 웨이 홈,Spider-Man: No Way Home,,148,2021,20211215,개봉,장편,,,,액션|어드벤처|SF,미국,존 왓츠,톰 홀랜드|젠데이아 콜먼|베네딕트 컴버배치|제이콥 배덜런|존 파브로,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20194403,킹스맨: 퍼스트 에이전트,2,12,OLD,624072880,22.1,621454880,23737.8,630650880,66319,66029,22768.6,67049,1061,2982,2021-12-22,,킹스맨: 퍼스트 에이전트,The King's Man,,130,2020,20211222,개봉,장편,,,,액션,미국,매튜 본,랄프 파인즈|해리스 딕킨슨|리스 이판|젬마 아터튼|디몬 하운수,,월트디즈니컴퍼니코리아 유한책임회사
20211281,매트릭스: 리저렉션,3,40,OLD,367436420,13.0,366806420,58223.2,374621420,38309,38239,54627.1,38816,970,2528,2021-12-22,,매트릭스: 리저렉션,The Matrix Resurrections,,147,2021,20211222,개봉,장편,,,,액션|SF,미국,라나 워쇼스키,키아누 리브스|캐리 앤 모스|닐 패트릭 해리스|제이다 핀켓 스미스|야히아 압둘 마틴 2세,,워너브러더스 코리아(주)
20210864,엔칸토: 마법의 세계,4,-1,OLD,11771710,0.4,-15808580,-57.3,5597473870,1495,-1520,-50.4,587729,144,153,2021-12-22,,엔칸토: 마법의 세계,Encanto,,109,2021,20211124,개봉,장편,,,,애니메이션,미국,채리스 카스트로 스미스|바이론 하워드|자레드 부시,스테파니 비트리즈|마리아 세실리아 보테로|윌머 발더라마|아다사|다이앤 게레로,,월트디즈니컴퍼니코리아 유한책임회사
20205986,연애 빠진 로맨스,5,-3,OLD,14606920,0.5,-23462230,-61.6,5940318170,1485,-2416,-61.9,583980,199,233,2021-12-22,,연애 빠진 로맨스,Nothing Serious,,94,2021,20211124,개봉,장편,,,,멜로/로맨스|코미디,한국,정가영,전종서|손석구|공민정|김슬기|배유람,(주)씨제이이엔엠|트웰브져니(주),(주)씨제이이엔엠
20211768,신데렐라 2: 마법에 걸린 왕자,6,0,NEW,8452300,0.3,8452300,100.0,10924300,1098,1098,100.0,1402,140,154,2021-12-22,,신데렐라 2: 마법에 걸린 왕자,Cinderella and the Spellbinder,,81,2021,20211222,개봉,장편,,,,애니메이션|판타지|어드벤처,미국,앨리스 블레하트,김보나|오은수|홍수정|서반석|석승훈,,(주)박수엔터테인먼트
20183772,태일이,7,-2,OLD,4871500,0.2,-1559500,-24.2,908783770,865,-147,-14.5,108804,15,19,2021-12-22,,태일이,Chun Tae-il,,99,2021,20211201,개봉,장편,,,,애니메이션,한국,홍준표,장동윤|염혜란|진선규|박철민|권해효,(주)명필름|(주)스튜디오루머|전태일재단|유한회사 질라라비|영화 <태일이> 1970인 제작위원,(주)리틀빅픽쳐스
20210600,프렌치 디스패치,8,1,OLD,4356400,0.2,-784670,-15.3,923561150,449,-70,-13.5,85651,22,24,2021-12-22,,프렌치 디스패치,The French Dispatch,,107,2021,20211118,개봉,장편,,,,코미디|드라마|멜로/로맨스,미국,웨스 앤더슨,틸다 스윈튼|프란시스 맥도먼드|빌 머레이|제프리 라이트|애드리언 브로디,,월트디즈니컴퍼니코리아 유한책임회사
20010264,아멜리에,9,3,OLD,3662900,0.1,237430,6.9,65620960,437,57,15.0,7539,37,52,2021-12-22,,아멜리에,Amelie Of Montmartre,Le Fabuleux Destins d`Amelie Poulain,121,2001,20011019,개봉,장편,,,,코미디|판타지,프랑스,장 피에르 주네,오드리 토투|마티유 카소비츠,,(주)영화사 안다미로|(주)블룸즈베리리소시스리미티드|콜럼비아
20210952,스파이 캣,10,12,OLD,2317000,0.1,1426000,160.0,45075899,425,278,189.1,5605,7,8,2021-12-22,,스파이 캣,Marnie's World,Marnies Welt,87,2018,20211209,개봉,장편,,,,애니메이션,독일,크리스토프 라우엔슈타인|울프강 라우엔슈타인,,,(주)라이크콘텐츠|주식회사 블루필름웍스
20210028,스파이더맨: 노 웨이 홈,1,0,OLD,1627070620,67.2,-104089260,-6.0,35453133130,166299,-11172,-6.3,3526627,1954,6264,2021-12-23,,스파이더맨: 노 웨이 홈,Spider-Man: No Way Home,,148,2021,20211215,개봉,장편,,,,액션|어드벤처|SF,미국,존 왓츠,톰 홀랜드|젠데이아 콜먼|베네딕트 컴버배치|제이콥 배덜런|존 파브로,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20194403,킹스맨: 퍼스트 에이전트,2,0,OLD,446519130,18.4,-177553750,-28.5,1077170010,46493,-19826,-29.9,113542,1058,3097,2021-12-23,,킹스맨: 퍼스트 에이전트,The King's Man,,130,2020,20211222,개봉,장편,,,,액션,미국,매튜 본,랄프 파인즈|해리스 딕킨슨|리스 이판|젬마 아터튼|디몬 하운수,,월트디즈니컴퍼니코리아 유한책임회사
20211281,매트릭스: 리저렉션,3,0,OLD,197253330,8.1,-170183090,-46.3,571874750,20217,-18092,-47.2,59033,909,2287,2021-12-23,,매트릭스: 리저렉션,The Matrix Resurrections,,147,2021,20211222,개봉,장편,,,,액션|SF,미국,라나 워쇼스키,키아누 리브스|캐리 앤 모스|닐 패트릭 해리스|제이다 핀켓 스미스|야히아 압둘 마틴 2세,,워너브러더스 코리아(주)
20218415,드라이브 마이 카,4,34,OLD,18947050,0.8,18267050,2686.3,32443650,2156,2087,3024.6,3505,61,85,2021-12-23,,드라이브 마이 카,Drive My Car,,179,2021,20211223,개봉,장편,,,,드라마,일본,하마구치 류스케,니시지마 히데토시|미우라 토코|오카다 마사키|기리시마 레이카|박유림,,(주)트리플픽쳐스
20205986,연애 빠진 로맨스,5,0,OLD,15867120,0.7,1260200,8.6,5956185290,1936,451,30.4,585916,180,209,2021-12-23,,연애 빠진 로맨스,Nothing Serious,,94,2021,20211124,개봉,장편,,,,멜로/로맨스|코미디,한국,정가영,전종서|손석구|공민정|김슬기|배유람,(주)씨제이이엔엠|트웰브져니(주),(주)씨제이이엔엠
20210864,엔칸토: 마법의 세계,6,-2,OLD,13413050,0.6,1641340,13.9,5610886920,1748,253,16.9,589477,136,151,2021-12-23,,엔칸토: 마법의 세계,Encanto,,109,2021,20211124,개봉,장편,,,,애니메이션,미국,채리스 카스트로 스미스|바이론 하워드|자레드 부시,스테파니 비트리즈|마리아 세실리아 보테로|윌머 발더라마|아다사|다이앤 게레로,,월트디즈니컴퍼니코리아 유한책임회사
20210937,아담스 패밀리 2,7,40,OLD,7850000,0.3,7650000,3825.0,971276720,1570,1530,3825.0,110348,7,9,2021-12-23,,아담스 패밀리 2,The Addams Family 2,,92,2021,20211110,개봉,장편,,,,애니메이션|코미디|가족,미국,그렉 티어넌|콘래드 베논,오스카 아이삭|샤를리즈 테론|클로이 모레츠|스눕 독|빌 헤이더,,유니버설픽쳐스인터내셔널 코리아(유)
20211831,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,8,3,OLD,13449600,0.6,9531400,243.3,291063100,1309,934,249.1,26974,46,60,2021-12-23,,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,Sword Art Online the Movie -Progressive- Aria of a Starless Night,,97,2020,20211209,개봉,장편,,,,애니메이션|액션|판타지,일본,카와노 아야코,마츠오카 요시츠구|토마츠 하루카|미나세 이노리,,(주)애니플러스
20210752,뱅드림! 필름 라이브 세컨드 스테이지,9,30,OLD,10709760,0.4,10053260,1531.3,326116400,1172,1105,1649.3,32132,23,34,2021-12-23,,뱅드림! 필름 라이브 세컨드 스테이지,BanG Dream! FILM LIVE 2nd Stage,,84,2020,20211118,개봉,장편,,,,애니메이션|공연,일본,우메츠 토모미,아이미|사쿠라 아야네|마에시마 아미|아이바 아이나|이토 미쿠,,(주)애니플러스
20211768,신데렐라 2: 마법에 걸린 왕자,10,-4,OLD,8444870,0.3,-7430,-0.1,19369170,1094,-4,-0.4,2496,145,165,2021-12-23,,신데렐라 2: 마법에 걸린 왕자,Cinderella and the Spellbinder,,81,2021,20211222,개봉,장편,,,,애니메이션|판타지|어드벤처,미국,앨리스 블레하트,김보나|오은수|홍수정|서반석|석승훈,,(주)박수엔터테인먼트
20210028,스파이더맨: 노 웨이 홈,1,0,OLD,2696576950,72.1,1069506330,65.7,38149710080,260358,94059,56.6,3786985,2176,7048,2021-12-24,,스파이더맨: 노 웨이 홈,Spider-Man: No Way Home,,148,2021,20211215,개봉,장편,,,,액션|어드벤처|SF,미국,존 왓츠,톰 홀랜드|젠데이아 콜먼|베네딕트 컴버배치|제이콥 배덜런|존 파브로,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20194403,킹스맨: 퍼스트 에이전트,2,0,OLD,670876810,17.9,224357680,50.2,1748046820,64847,18354,39.5,178389,1018,2941,2021-12-24,,킹스맨: 퍼스트 에이전트,The King's Man,,130,2020,20211222,개봉,장편,,,,액션,미국,매튜 본,랄프 파인즈|해리스 딕킨슨|리스 이판|젬마 아터튼|디몬 하운수,,월트디즈니컴퍼니코리아 유한책임회사
20211281,매트릭스: 리저렉션,3,0,OLD,230614570,6.2,33361240,16.9,802489320,21926,1709,8.5,80959,832,2045,2021-12-24,,매트릭스: 리저렉션,The Matrix Resurrections,,147,2021,20211222,개봉,장편,,,,액션|SF,미국,라나 워쇼스키,키아누 리브스|캐리 앤 모스|닐 패트릭 해리스|제이다 핀켓 스미스|야히아 압둘 마틴 2세,,워너브러더스 코리아(주)
20205986,연애 빠진 로맨스,4,1,OLD,25075000,0.7,9207880,58.0,5981260290,2429,493,25.5,588345,212,243,2021-12-24,,연애 빠진 로맨스,Nothing Serious,,94,2021,20211124,개봉,장편,,,,멜로/로맨스|코미디,한국,정가영,전종서|손석구|공민정|김슬기|배유람,(주)씨제이이엔엠|트웰브져니(주),(주)씨제이이엔엠
20210864,엔칸토: 마법의 세계,5,1,OLD,18387600,0.5,4974550,37.1,5629274520,1928,180,10.3,591405,165,188,2021-12-24,,엔칸토: 마법의 세계,Encanto,,109,2021,20211124,개봉,장편,,,,애니메이션,미국,채리스 카스트로 스미스|바이론 하워드|자레드 부시,스테파니 비트리즈|마리아 세실리아 보테로|윌머 발더라마|아다사|다이앤 게레로,,월트디즈니컴퍼니코리아 유한책임회사
20211768,신데렐라 2: 마법에 걸린 왕자,6,4,OLD,13433550,0.4,4988680,59.1,32802720,1590,496,45.3,4086,210,234,2021-12-24,,신데렐라 2: 마법에 걸린 왕자,Cinderella and the Spellbinder,,81,2021,20211222,개봉,장편,,,,애니메이션|판타지|어드벤처,미국,앨리스 블레하트,김보나|오은수|홍수정|서반석|석승훈,,(주)박수엔터테인먼트
20218415,드라이브 마이 카,7,-3,OLD,14743780,0.4,-4203270,-22.2,47187430,1539,-617,-28.6,5044,53,77,2021-12-24,,드라이브 마이 카,Drive My Car,,179,2021,20211223,개봉,장편,,,,드라마,일본,하마구치 류스케,니시지마 히데토시|미우라 토코|오카다 마사키|기리시마 레이카|박유림,,(주)트리플픽쳐스
20210937,아담스 패밀리 2,8,-1,OLD,5000000,0.1,-2850000,-36.3,976276720,1000,-570,-36.3,111348,4,5,2021-12-24,,아담스 패밀리 2,The Addams Family 2,,92,2021,20211110,개봉,장편,,,,애니메이션|코미디|가족,미국,그렉 티어넌|콘래드 베논,오스카 아이삭|샤를리즈 테론|클로이 모레츠|스눕 독|빌 헤이더,,유니버설픽쳐스인터내셔널 코리아(유)
20210244,디어 에반 핸슨,9,31,OLD,4818000,0.1,4397000,1044.4,1065174550,939,867,1204.2,105742,6,6,2021-12-24,,디어 에반 핸슨,Dear Evan Hansen,,137,2021,20211117,개봉,장편,,,,뮤지컬|드라마,미국,스티븐 크보스키,벤 플랫|줄리안 무어|에이미 아담스|케이틀린 디버|아만들라 스텐버그,,유니버설픽쳐스인터내셔널 코리아(유)
20211831,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,10,-2,OLD,8610400,0.2,-4839200,-36.0,299673500,785,-524,-40.0,27759,37,42,2021-12-24,,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,Sword Art Online the Movie -Progressive- Aria of a Starless Night,,97,2020,20211209,개봉,장편,,,,애니메이션|액션|판타지,일본,카와노 아야코,마츠오카 요시츠구|토마츠 하루카|미나세 이노리,,(주)애니플러스
20210028,스파이더맨: 노 웨이 홈,1,0,OLD,6088488850,73.3,3391911900,125.8,44238198930,599308,338950,130.2,4386293,2363,7966,2021-12-25,,스파이더맨: 노 웨이 홈,Spider-Man: No Way Home,,148,2021,20211215,개봉,장편,,,,액션|어드벤처|SF,미국,존 왓츠,톰 홀랜드|젠데이아 콜먼|베네딕트 컴버배치|제이콥 배덜런|존 파브로,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20194403,킹스맨: 퍼스트 에이전트,2,0,OLD,1378966330,16.6,708089520,105.5,3127013150,130555,65708,101.3,308944,981,2734,2021-12-25,,킹스맨: 퍼스트 에이전트,The King's Man,,130,2020,20211222,개봉,장편,,,,액션,미국,매튜 본,랄프 파인즈|해리스 딕킨슨|리스 이판|젬마 아터튼|디몬 하운수,,월트디즈니컴퍼니코리아 유한책임회사
20211281,매트릭스: 리저렉션,3,0,OLD,481552190,5.8,250937620,108.8,1284041510,46074,24148,110.1,127033,749,1796,2021-12-25,,매트릭스: 리저렉션,The Matrix Resurrections,,147,2021,20211222,개봉,장편,,,,액션|SF,미국,라나 워쇼스키,키아누 리브스|캐리 앤 모스|닐 패트릭 해리스|제이다 핀켓 스미스|야히아 압둘 마틴 2세,,워너브러더스 코리아(주)
20210864,엔칸토: 마법의 세계,4,1,OLD,106014500,1.3,87626900,476.6,5735289020,11477,9549,495.3,602882,339,428,2021-12-25,,엔칸토: 마법의 세계,Encanto,,109,2021,20211124,개봉,장편,,,,애니메이션,미국,채리스 카스트로 스미스|바이론 하워드|자레드 부시,스테파니 비트리즈|마리아 세실리아 보테로|윌머 발더라마|아다사|다이앤 게레로,,월트디즈니컴퍼니코리아 유한책임회사
20211768,신데렐라 2: 마법에 걸린 왕자,5,1,OLD,92562980,1.1,79129430,589.0,125365700,10256,8666,545.0,14342,355,488,2021-12-25,,신데렐라 2: 마법에 걸린 왕자,Cinderella and the Spellbinder,,81,2021,20211222,개봉,장편,,,,애니메이션|판타지|어드벤처,미국,앨리스 블레하트,김보나|오은수|홍수정|서반석|석승훈,,(주)박수엔터테인먼트
20205986,연애 빠진 로맨스,6,-2,OLD,55811720,0.7,30736720,122.6,6037072010,5401,2972,122.4,593746,240,263,2021-12-25,,연애 빠진 로맨스,Nothing Serious,,94,2021,20211124,개봉,장편,,,,멜로/로맨스|코미디,한국,정가영,전종서|손석구|공민정|김슬기|배유람,(주)씨제이이엔엠|트웰브져니(주),(주)씨제이이엔엠
20218415,드라이브 마이 카,7,0,OLD,18447580,0.2,3703800,25.1,65635010,1961,422,27.4,7005,55,79,2021-12-25,,드라이브 마이 카,Drive My Car,,179,2021,20211223,개봉,장편,,,,드라마,일본,하마구치 류스케,니시지마 히데토시|미우라 토코|오카다 마사키|기리시마 레이카|박유림,,(주)트리플픽쳐스
20211831,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,8,2,OLD,12334300,0.1,3723900,43.2,312007800,1148,363,46.2,28907,39,41,2021-12-25,,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,Sword Art Online the Movie -Progressive- Aria of a Starless Night,,97,2020,20211209,개봉,장편,,,,애니메이션|액션|판타지,일본,카와노 아야코,마츠오카 요시츠구|토마츠 하루카|미나세 이노리,,(주)애니플러스
20196264,유체이탈자,9,9,OLD,7103050,0.1,4048670,132.6,7884846480,772,475,159.9,808972,57,70,2021-12-25,,유체이탈자,Spiritwalker,,108,2020,20211124,개봉,장편,,,,판타지|액션,한국,윤재근,윤계상|박용우|임지연|박지환|유승목,(주)비에이엔터테인먼트|(주)사람엔터테인먼트,주식회사 에이비오엔터테인먼트|메가박스중앙(주) 플러스엠 엔터테인먼트
20212217,라라와 크리스마스 요정,10,10,OLD,5994010,0.1,4549810,315.0,37497040,673,454,207.3,4423,39,45,2021-12-25,,라라와 크리스마스 요정,Christmas at Cattle Hill,Jul Pa Kutoppen,68,2020,20211215,개봉,장편,,,,애니메이션|가족|어드벤처,노르웨이,,,,(주)트리플픽쳐스
20210028,스파이더맨: 노 웨이 홈,1,0,OLD,4470488350,74.3,-1618000500,-26.6,48708687280,441265,-158043,-26.4,4827558,2366,8047,2021-12-26,,스파이더맨: 노 웨이 홈,Spider-Man: No Way Home,,148,2021,20211215,개봉,장편,,,,액션|어드벤처|SF,미국,존 왓츠,톰 홀랜드|젠데이아 콜먼|베네딕트 컴버배치|제이콥 배덜런|존 파브로,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20194403,킹스맨: 퍼스트 에이전트,2,0,OLD,1010136860,16.8,-368829470,-26.7,4137150010,96912,-33643,-25.8,405856,970,2673,2021-12-26,,킹스맨: 퍼스트 에이전트,The King's Man,,130,2020,20211222,개봉,장편,,,,액션,미국,매튜 본,랄프 파인즈|해리스 딕킨슨|리스 이판|젬마 아터튼|디몬 하운수,,월트디즈니컴퍼니코리아 유한책임회사
20211281,매트릭스: 리저렉션,3,0,OLD,315737980,5.2,-165814210,-34.4,1599779490,30104,-15970,-34.7,157137,731,1743,2021-12-26,,매트릭스: 리저렉션,The Matrix Resurrections,,147,2021,20211222,개봉,장편,,,,액션|SF,미국,라나 워쇼스키,키아누 리브스|캐리 앤 모스|닐 패트릭 해리스|제이다 핀켓 스미스|야히아 압둘 마틴 2세,,워너브러더스 코리아(주)
20210864,엔칸토: 마법의 세계,4,0,OLD,61490580,1.0,-44523920,-42.0,5796779600,6912,-4565,-39.8,609794,305,373,2021-12-26,,엔칸토: 마법의 세계,Encanto,,109,2021,20211124,개봉,장편,,,,애니메이션,미국,채리스 카스트로 스미스|바이론 하워드|자레드 부시,스테파니 비트리즈|마리아 세실리아 보테로|윌머 발더라마|아다사|다이앤 게레로,,월트디즈니컴퍼니코리아 유한책임회사
20211768,신데렐라 2: 마법에 걸린 왕자,5,0,OLD,55805520,0.9,-36757460,-39.7,181171220,6232,-4024,-39.2,20574,328,436,2021-12-26,,신데렐라 2: 마법에 걸린 왕자,Cinderella and the Spellbinder,,81,2021,20211222,개봉,장편,,,,애니메이션|판타지|어드벤처,미국,앨리스 블레하트,김보나|오은수|홍수정|서반석|석승훈,,(주)박수엔터테인먼트
20205986,연애 빠진 로맨스,6,0,OLD,24635770,0.4,-31175950,-55.9,6061707780,2440,-2961,-54.8,596186,222,248,2021-12-26,,연애 빠진 로맨스,Nothing Serious,,94,2021,20211124,개봉,장편,,,,멜로/로맨스|코미디,한국,정가영,전종서|손석구|공민정|김슬기|배유람,(주)씨제이이엔엠|트웰브져니(주),(주)씨제이이엔엠
20218415,드라이브 마이 카,7,0,OLD,19923470,0.3,1475890,8.0,85558480,2095,134,6.8,9100,59,84,2021-12-26,,드라이브 마이 카,Drive My Car,,179,2021,20211223,개봉,장편,,,,드라마,일본,하마구치 류스케,니시지마 히데토시|미우라 토코|오카다 마사키|기리시마 레이카|박유림,,(주)트리플픽쳐스
20211831,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,8,0,OLD,10390800,0.2,-1943500,-15.8,322398600,942,-206,-17.9,29849,38,40,2021-12-26,,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,Sword Art Online the Movie -Progressive- Aria of a Starless Night,,97,2020,20211209,개봉,장편,,,,애니메이션|액션|판타지,일본,카와노 아야코,마츠오카 요시츠구|토마츠 하루카|미나세 이노리,,(주)애니플러스
20010264,아멜리에,9,2,OLD,5027670,0.1,-1285530,-20.4,86257330,498,-170,-25.4,9574,36,38,2021-12-26,,아멜리에,Amelie Of Montmartre,Le Fabuleux Destins d`Amelie Poulain,121,2001,20011019,개봉,장편,,,,코미디|판타지,프랑스,장 피에르 주네,오드리 토투|마티유 카소비츠,,(주)영화사 안다미로|(주)블룸즈베리리소시스리미티드|콜럼비아
20196264,유체이탈자,10,-1,OLD,3725340,0.1,-3377710,-47.6,7888571820,422,-350,-45.3,809394,53,60,2021-12-26,,유체이탈자,Spiritwalker,,108,2020,20211124,개봉,장편,,,,판타지|액션,한국,윤재근,윤계상|박용우|임지연|박지환|유승목,(주)비에이엔터테인먼트|(주)사람엔터테인먼트,주식회사 에이비오엔터테인먼트|메가박스중앙(주) 플러스엠 엔터테인먼트
20210028,스파이더맨: 노 웨이 홈,1,0,OLD,1358346700,68.9,-3112141650,-69.6,50067033980,139049,-302216,-68.5,4966607,2146,7040,2021-12-27,,스파이더맨: 노 웨이 홈,Spider-Man: No Way Home,,148,2021,20211215,개봉,장편,,,,액션|어드벤처|SF,미국,존 왓츠,톰 홀랜드|젠데이아 콜먼|베네딕트 컴버배치|제이콥 배덜런|존 파브로,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20194403,킹스맨: 퍼스트 에이전트,2,0,OLD,380931310,19.3,-629205550,-62.3,4518081320,39295,-57617,-59.5,445151,904,2599,2021-12-27,,킹스맨: 퍼스트 에이전트,The King's Man,,130,2020,20211222,개봉,장편,,,,액션,미국,매튜 본,랄프 파인즈|해리스 딕킨슨|리스 이판|젬마 아터튼|디몬 하운수,,월트디즈니컴퍼니코리아 유한책임회사
20211281,매트릭스: 리저렉션,3,0,OLD,89681280,4.5,-226056700,-71.6,1689460770,8919,-21185,-70.4,166056,678,1527,2021-12-27,,매트릭스: 리저렉션,The Matrix Resurrections,,147,2021,20211222,개봉,장편,,,,액션|SF,미국,라나 워쇼스키,키아누 리브스|캐리 앤 모스|닐 패트릭 해리스|제이다 핀켓 스미스|야히아 압둘 마틴 2세,,워너브러더스 코리아(주)
20217807,해피 뉴 이어,4,0,NEW,30530000,1.5,30530000,100.0,32250000,3385,3385,100.0,3557,12,20,2021-12-27,,해피 뉴 이어,A YEAR-END MEDLEY,,137,2021,20211229,개봉,장편,,,,멜로/로맨스|드라마,한국,곽재용,한지민|이동욱|강하늘|임윤아|원진아,(주)하이브미디어코프,(주)씨제이이엔엠|주식회사 티빙
20211768,신데렐라 2: 마법에 걸린 왕자,5,0,OLD,16734720,0.8,-39070800,-70.0,197905940,1985,-4247,-68.1,22559,226,255,2021-12-27,,신데렐라 2: 마법에 걸린 왕자,Cinderella and the Spellbinder,,81,2021,20211222,개봉,장편,,,,애니메이션|판타지|어드벤처,미국,앨리스 블레하트,김보나|오은수|홍수정|서반석|석승훈,,(주)박수엔터테인먼트
20210864,엔칸토: 마법의 세계,6,-2,OLD,15014190,0.8,-46476390,-75.6,5811793790,1704,-5208,-75.3,611498,165,194,2021-12-27,,엔칸토: 마법의 세계,Encanto,,109,2021,20211124,개봉,장편,,,,애니메이션,미국,채리스 카스트로 스미스|바이론 하워드|자레드 부시,스테파니 비트리즈|마리아 세실리아 보테로|윌머 발더라마|아다사|다이앤 게레로,,월트디즈니컴퍼니코리아 유한책임회사
20218415,드라이브 마이 카,7,0,OLD,13788890,0.7,-6134580,-30.8,99347370,1633,-462,-22.1,10733,58,81,2021-12-27,,드라이브 마이 카,Drive My Car,,179,2021,20211223,개봉,장편,,,,드라마,일본,하마구치 류스케,니시지마 히데토시|미우라 토코|오카다 마사키|기리시마 레이카|박유림,,(주)트리플픽쳐스
20191243,장르만 로맨스,8,30,OLD,13370500,0.7,13139500,5688.1,5184089440,1589,1549,3872.5,517070,13,19,2021-12-27,,장르만 로맨스,Perhaps Love,,113,2021,20211117,개봉,장편,,,,드라마|코미디,한국,조은지,류승룡|오나라|김희원|이유영|성유빈,(주)비리프,(주)넥스트엔터테인먼트월드(NEW)
20205986,연애 빠진 로맨스,9,-3,OLD,14492670,0.7,-10143100,-41.2,6076200450,1516,-924,-37.9,597702,215,268,2021-12-27,,연애 빠진 로맨스,Nothing Serious,,94,2021,20211124,개봉,장편,,,,멜로/로맨스|코미디,한국,정가영,전종서|손석구|공민정|김슬기|배유람,(주)씨제이이엔엠|트웰브져니(주),(주)씨제이이엔엠
