movieInfo,movieCd,movieNm,movieNmEn,movieNmOg,showTm,prdtYear,openDt,prdtStatNm,typeNm,nations,nation,nationNm,genres,genre,genreNm,directors,director,peopleNm,peopleNmEn,actors,actor,cast,castEn,showTypes,showType,showTypeGroupNm,showTypeNm,companys,company,companyCd,companyNm,companyNmEn,companyPartNm,audits,audit,auditNo,watchGradeNm,staffs,staff,staffRoleNm,error
,20170272,산상수훈,Sermon on the Mount,,124,2017,20171207,개봉,장편,,,한국,,,드라마,,,임소연,LIM So-yeon,,,교수님,,,,2D,디지털,,,20157768,(주)그란,Gran,배급사,,,2017-MF00994,전체관람가,,,홍보/마케팅 진행,
,20170364,레고 닌자고 무비,The Lego Ninjago Movie,,101,2017,20170928,개봉,장편,,,미국,,,가족,,,찰리 빈,Charlie Bean,,,,,,,3D,3D 더빙,,,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,,,2017-MF01663,전체관람가,,,,
,20170389,극장판 위 베어 베어스: 곰 브라더스,We Bare Bears,,61,2017,20170824,개봉,장편,,,미국,,,애니메이션,,,매니 에르난데스,Manny Hernandez,,,,,,,2D,디지털 더빙,,,20173961,터너코리아 유한회사,,수입사,,,2017-MF01363,전체관람가,,,,
,20170321,목소리의 형태,A SILENT VOICE: the Movie,聲の形,129,2016,20170509,개봉,장편,,,일본,,,멜로/로맨스,,,토요나가 토시유키,Toshiyuki Toyonaga,,,,,,,2D,디지털 가치봄,,,20062385,(주)나인플래너스,NINEPLANNERS,공동제공,,,2017-MF00579,전체관람가,,,,
,20170382,개구리왕국 2,Frog Kingdom : Sub-Zero Mission,青蛙王国之冰冻大冒险,84,2015,20170323,개봉,장편,,,중국,,,애니메이션,,,이현,LEE Hyun,,,형사,,,,2D,디지털 더빙,,,20100829,예지림엔터테인먼트,,수입사,,,2017-MF00003,전체관람가,,,,
,20170443,스타워즈: 라스트 제다이,Star Wars: The Last Jedi,,151,2017,20171214,개봉,장편,,,미국,,,SF,,,베니시오 델 토로,Benicio Del Toro,,,,,,,IMAX,IMAX 3D,,,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,,,2017-MF02131,12세이상관람가,,,,
,20170509,극장판 소드 아트 온라인 -오디널 스케일-,Sword Art Online the Movie : Ordinal Scale,,121,2017,20170223,개봉,장편,,,일본,,,액션,,,이토 카나에,Kanae Ito,,,,,,,4D,4D,,,20137515,(주)애니플러스,ANIPLUS,수입사,,,2017-MF00302,12세이상관람가,,,,
,20170561,블랙 팬서,Black Panther,,134,2018,20180214,개봉,장편,,,미국,,,SF,,,공동욱,,,,음바쿠 / 맨-에이프 역,,,,IMAX,IMAX 3D,,,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,,,2018-MF00226 ,12세이상관람가,,,기타,
,20170607,몬스터 콜,A Monster Calls,Un monstruo viene a verme,108,2016,20170914,개봉,장편,,,스페인,,,드라마,,,리암 니슨,Liam Neeson,,,몬스터,Monster,,,2D,디지털,,,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",수입사,,,2016-MF02072,12세이상관람가,,,,
,20170513,동네사람들,Ordinary People,,99,2018,20181107,개봉,장편,,,한국,,,스릴러,,,한현준,,,,교무과직원,,,,2D,디지털,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2018-MF01975,15세이상관람가,,,식당차,
,20170402,강철비,Steel Rain,,139,2017,20171214,개봉,장편,,,한국,,,드라마,,,송기섭,,,,남측경호원,,,,2D,디지털,,,20141399,(주)포스크리에이티브파티,"4th Creative Party Co., Ltd.",제작서비스-시각효과/특수효과,,,2017-MF02095,15세이상관람가,,,VFX 아티스트,
,20170741,지니어스,GENIUS,,103,2016,20170413,개봉,장편,,,미국,,,드라마,,,마크 아놀드,Mark Arnold,,,,,,,2D,디지털,,,20139842,(주)라이크콘텐츠,Like Contents Inc.,제공,,,2017-MF00366,12세이상관람가,,,,
,20170669,지금 만나러 갑니다,Be With You,,131,2017,20180314,개봉,장편,,,한국,,,멜로/로맨스,,,임지은,,,,철희,,,,2D,디지털,,,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",해외세일즈사,,,2018-MF00369,12세이상관람가,,,홍보/마케팅 진행,
,20170658,PMC: 더 벙커,Take Point,,124,2018,20181226,개봉,장편,,,한국,,,액션,,,이혜빈,,,,유동희/ 에이헵 스탠드인,,,,2D,디지털,,,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,,,2018-MF02410,15세이상관람가,,,VFX 아티스트,
,20170590,1987,1987: When the Day Comes,,129,2017,20171227,개봉,장편,,,한국,,,드라마,,,염혜림,,,,만화사랑 동아리,,,,2D,디지털 가치봄,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2017-MF02149,15세이상관람가,,,VFX 아티스트,
,20170670,목격자,The Witness,,111,2017,20180815,개봉,장편,,,한국,,,스릴러,,,김효선,,,,소윤 모,,,,2D,디지털 가치봄,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2018-MF01190,15세이상관람가,,,홍보/마케팅 진행,
,20170964,딥,Deep,,85,2017,20171003,개봉,장편,,,스페인,,,어드벤처,,,황창영,,,,랄프 목소리,,,,2D,디지털 더빙,,,20139135,(주)영화사 빅,Big Film,수입사,,,2017-MF01461,전체관람가,,,,
,20171021,커런트 워,The Current War,,107,2017,20190822,개봉,장편,,,미국,,,드라마,,,캐서린 워터스턴,Katherine Waterston,,,,,,,2D,디지털,,,20141250,(주)우성엔터테인먼트,"Woo Sung Entertainment, Inc.",수입사,,,2019-MF01640,12세이상관람가,,,,
,20170841,리틀 포레스트,Little Forest,,103,2018,20180228,개봉,장편,,,한국,,,드라마,,,박진영,PARK Jin-young,,,재하 전 여자친구,,,,2D,디지털,,,20141469,메가박스중앙(주) 플러스엠 엔터테인먼트,Plus M Entertainment,제공,,,2018-MF00245,전체관람가,,,DI팀,
,20170761,걸 온 더 트레인,The Girl on the Train,,112,2016,20170309,개봉,장편,,,미국,,,미스터리,,,리사 쿠드로,Lisa Kudrow,,,모니카 역,,,,2D,디지털,,,20110854,(주)씨제이이엔엠,CJ ENM Corp.,수입사,,,2017-MF00306,청소년관람불가,,,,
,20171022,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,Cocotama The Movie 2017,,76,2017,20170907,개봉,장편,,,일본,,,애니메이션,,,이영진,Youngjin Lee,,,리아 목소리,,,,2D,디지털 더빙,,,20110854,(주)씨제이이엔엠,CJ ENM Corp.,수입사,,,2017-MF01477,전체관람가,,,사운드,
,20170982,캐리비안의 해적: 죽은 자는 말이 없다,Pirates of the Caribbean: Dead Men Tell No,,128,2017,20170524,개봉,장편,,,미국,,,코미디,,,제리 브룩하이머,Jerry Bruckheimer,,,,,,,IMAX,IMAX 3D,,,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,,,2017-MF00845,12세이상관람가,,,제작,
,20171090,베이비 드라이버,Baby Driver,,112,2017,20170914,개봉,장편,,,영국,,,스릴러,,,제이미 폭스,Jamie Foxx,,,배츠,,,,DOLBYCINEMA,DOLBYCINEMA,,,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,수입사,,,2017-MF01316,15세이상관람가,,,,
,20171381,라이프,Life,,103,2017,20170405,개봉,장편,,,미국,,,스릴러,,,올가 디호비치나야,Olga Dykhovichnaya,,,,,,,IMAX,IMAX,,,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,수입사,,,2017-MF00538,15세이상관람가,,,,
,20171312,우리의 20세기,20th Century Women,20th Century Women,118,2016,20170927,개봉,장편,,,미국,,,드라마,,,빌리 크루덥,Billy Crudup,,,,,,,2D,디지털,,,20137115,(주)인터파크,,제공,,,2017-MF01577,15세이상관람가,,,,
,20171024,너의 췌장을 먹고 싶어,Let Me Eat Your Pancreas,君の膵臓をたべたい,115,2017,20171025,개봉,장편,,,일본,,,드라마,,,키타무라 타쿠미,Takumi Kitamura,,,,,,,2D,디지털,,,20122956,(주)미디어캐슬,,수입사,,,2017-MF01535,12세이상관람가,,,,
,20171781,패트리어트 데이,Patriots Day,,133,2017,20170406,개봉,장편,,,미국,,,스릴러,,,미셸 모나한,Michelle Monaghan,,,,,,,2D,디지털,,,20154928,(주)홈초이스,HOME CHOICE,공동제공,,,2017-MF00389,15세이상관람가,,,,
,20171122,레디 플레이어 원,Ready Player One,,139,2018,20180328,개봉,장편,,,미국,,,어드벤처,,,모리사키 윈,Win Morisaki,,,다이토,,,,IMAX,IMAX 3D,,,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,,,2018-MF00485 ,12세이상관람가,,,,
,20170942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Read timed out. (read timeout=10)"
,20171369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Read timed out. (read timeout=10)"
,20171661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Read timed out. (read timeout=10)"
,20171801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Read timed out. (read timeout=10)"
,20171817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Read timed out. (read timeout=10)"
,20171909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Read timed out. (read timeout=10)"
,20171923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Read timed out. (read timeout=10)"
,20171962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20171962 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D5EAEC90>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172064 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62A1760>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172125 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D5B89CA0>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172142 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D628E510>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172148 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D628F320>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172204 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62C0050>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172241 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62C06E0>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172244 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62C10D0>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172469 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62C1A60>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172522 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62C2330>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172541 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62C2A20>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172603 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62C33E0>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172627 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62C3C50>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172641 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62E8500>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172742 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62E8B90>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20172942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20172942 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62E9580>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20173061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20173061 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62E9DF0>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20173092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20173092 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62EA4E0>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20173121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20173121 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62EAEA0>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20173202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20173202 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62EB710>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20173226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20173226 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D62EBE00>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20173301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20173301 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D6308800>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20173403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTPSConnectionPool(host='www.kobis.or.kr', port=443): Max retries exceeded with url: /kobisopenapi/webservice/rest/movie/searchMovieInfo.xml?key=ff6ef378445c8ce04a7688d3201935b3&movieCd=20173403 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000195D6308E90>, 'Connection to www.kobis.or.kr timed out. (connect timeout=10)'))"
,20173444,링스,Rings,,102,2017,20170406,개봉,장편,,,미국,,,공포(호러),,,데이비드 밀러,David Miller,,,,,,,2D,디지털,,,20158228,(주)다자인소프트,,수입사,,,2017-MF00512,15세이상관람가,,,,
,20173547,다운사이징,Downsizing,,135,2017,20180111,개봉,장편,,,미국,,,코미디,,,제이슨 서디키스,Jason Sudeikis,,,데이브 존슨,,,,2D,디지털,,,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",수입사,,,2017-MF02202,15세이상관람가,,,,
