movieCd,movieNm_box,rank,rankInten,rankOldAndNew,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,targetDt,showRange,movieNm_detail,movieNmEn,movieNmOg,showTm,prdtYear,openDt,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
20178881,명탐정 코난: 에피소드 원-작아진 명탐정,10,0,OLD,35637800,1.2,-2268000,-6.0,751296100,4994,-217,-4.2,96807,125,162,2017-02-15,,명탐정 코난: 에피소드 원-작아진 명탐정,DETECTIVE CONAN: Episode ONE,,95,2016,20170208,개봉,장편,,,,애니메이션,일본,야마모토 야스이치로,,,(주)씨제이이엔엠
20166421,재심,1,0,OLD,1005300000,32.3,88412600,9.6,2019671400,133292,12170,10.0,267547,789,3664,2017-02-16,,재심,New Trial,,118,2016,20170215,개봉,장편,,,,드라마,한국,김태윤,정우|강하늘|김해숙|이동휘|한재영,(주)이디오플랜,오퍼스픽쳐스(유)|CGV아트하우스
20150964,조작된 도시,2,0,OLD,566544100,18.2,-89219800,-13.6,12108520744,75708,-12421,-14.1,1511076,729,2923,2017-02-16,,조작된 도시,Fabricated City,,126,2016,20170209,개봉,장편,,,,범죄|액션,한국,박광현,지창욱|심은경|안재홍|오정세|김상호,(주)티피에스컴퍼니|(주)영화사심플렉스|컬쳐메이트,(주)씨제이이엔엠
20163580,그레이트 월,3,0,OLD,407649200,13.1,30133700,8.0,812754700,49801,3350,7.2,98350,598,2860,2017-02-16,,그레이트 월,The Great Wall,,103,2016,20170215,개봉,장편,,,,판타지|액션,미국|중국,장예모,맷 데이먼|페드로 파스칼|윌렘 데포|유덕화|루한,,유니버설픽쳐스인터내셔널 코리아(유)
20151228,공조,4,0,OLD,264392400,8.5,-38978900,-12.8,60995330848,36022,-4931,-12.0,7473858,557,1549,2017-02-16,,공조,Confidential Assignment,共助,125,2016,20170118,개봉,장편,,,,액션,한국,김성훈,현빈|유해진|김주혁|장영남|이해영,(주)제이케이필름|(주)씨제이이엔엠|(주)영화사 이창|(주)에이치비엔터테인먼트,(주)씨제이이엔엠
20161744,트롤,5,0,NEW,194536300,6.2,194536300,100.0,210360300,29500,29500,100.0,31478,507,985,2017-02-16,,트롤,Trolls,,92,2016,20170216,개봉,장편,,,,애니메이션,미국,마이크 미첼|월트 도른,안나 켄드릭|저스틴 팀버레이크|주이 디샤넬|이성경|박형식,드림웍스 애니메이션,(주)씨제이이엔엠
20167362,더 큐어,6,-1,OLD,179395600,5.8,-22617800,-11.2,395020000,23007,-2954,-11.4,50664,408,1172,2017-02-16,,더 큐어,A Cure For Wellness,,146,2016,20170215,개봉,장편,,,,미스터리|스릴러,미국|독일,고어 버빈스키,데인 드한|제이슨 아이삭스|미아 고스|셀리아 아임리,,이십세기폭스코리아(주)
20167906,마이펫 오지,7,14,OLD,114609700,3.7,108957700,1927.8,128213700,16002,15158,1796.0,17840,390,566,2017-02-16,,마이펫 오지,RUN OZZY RUN,,89,2016,20170216,개봉,장편,,,,애니메이션|어드벤처,스페인|캐나다,알베르토 로드리게즈,,,롯데쇼핑㈜롯데엔터테인먼트
20161366,"그래, 가족",8,-1,OLD,55506700,1.8,-2378600,-4.1,134576000,7301,-709,-8.9,18109,361,884,2017-02-16,,"그래, 가족",My Little Brother,,106,2016,20170215,개봉,장편,,,,코미디,한국,마대윤,이요원|정만식|이솜|정준원|송영재,(주)청우필름|(주)26컴퍼니|(주)에이치에스이디,월트디즈니컴퍼니코리아 유한책임회사
20167716,트리플 엑스 리턴즈,9,-1,OLD,39208200,1.3,-12123800,-23.6,3672859395,5193,-1622,-23.8,440046,275,525,2017-02-16,,트리플 엑스 리턴즈,xXx: Return of Xander Cage,,106,2016,20170208,개봉,장편,,,,액션|어드벤처|스릴러,미국,D.J. 카루소,빈 디젤|사무엘 L. 잭슨|루비 로즈|니나 도브레브|토니 콜렛,,롯데쇼핑㈜롯데엔터테인먼트
20167644,발레리나,10,-4,OLD,34130400,1.1,-20372300,-37.4,936844900,5092,-3105,-37.9,125537,167,196,2017-02-16,,발레리나,Ballerina,,89,2016,20170209,개봉,장편,,,,애니메이션|어드벤처|가족|뮤지컬,프랑스|캐나다,에릭 섬머|에릭 와린,엘 패닝|데인 드한,,판씨네마(주)
20166421,재심,1,0,OLD,1325871259,33.9,320571259,31.9,3345542659,158861,25569,19.2,426408,831,3920,2017-02-17,,재심,New Trial,,118,2016,20170215,개봉,장편,,,,드라마,한국,김태윤,정우|강하늘|김해숙|이동휘|한재영,(주)이디오플랜,오퍼스픽쳐스(유)|CGV아트하우스
20150964,조작된 도시,2,0,OLD,763363690,19.5,196819590,34.7,12871884434,91801,16093,21.3,1602877,773,3218,2017-02-17,,조작된 도시,Fabricated City,,126,2016,20170209,개봉,장편,,,,범죄|액션,한국,박광현,지창욱|심은경|안재홍|오정세|김상호,(주)티피에스컴퍼니|(주)영화사심플렉스|컬쳐메이트,(주)씨제이이엔엠
20163580,그레이트 월,3,0,OLD,531290259,13.6,123641059,30.3,1344044959,58707,8906,17.9,157057,569,2666,2017-02-17,,그레이트 월,The Great Wall,,103,2016,20170215,개봉,장편,,,,판타지|액션,미국|중국,장예모,맷 데이먼|페드로 파스칼|윌렘 데포|유덕화|루한,,유니버설픽쳐스인터내셔널 코리아(유)
20151228,공조,4,0,OLD,347836051,8.9,83443651,31.6,61343166899,41352,5330,14.8,7515210,536,1606,2017-02-17,,공조,Confidential Assignment,共助,125,2016,20170118,개봉,장편,,,,액션,한국,김성훈,현빈|유해진|김주혁|장영남|이해영,(주)제이케이필름|(주)씨제이이엔엠|(주)영화사 이창|(주)에이치비엔터테인먼트,(주)씨제이이엔엠
20161744,트롤,5,0,OLD,228837200,5.8,34300900,17.6,439197500,31417,1917,6.5,62895,529,1032,2017-02-17,,트롤,Trolls,,92,2016,20170216,개봉,장편,,,,애니메이션,미국,마이크 미첼|월트 도른,안나 켄드릭|저스틴 팀버레이크|주이 디샤넬|이성경|박형식,드림웍스 애니메이션,(주)씨제이이엔엠
20167362,더 큐어,6,0,OLD,194924400,5.0,15528800,8.7,589944400,22178,-829,-3.6,72842,419,1149,2017-02-17,,더 큐어,A Cure For Wellness,,146,2016,20170215,개봉,장편,,,,미스터리|스릴러,미국|독일,고어 버빈스키,데인 드한|제이슨 아이삭스|미아 고스|셀리아 아임리,,이십세기폭스코리아(주)
20167906,마이펫 오지,7,0,OLD,62687400,1.6,-51922300,-45.3,190901100,8423,-7579,-47.4,26263,357,534,2017-02-17,,마이펫 오지,RUN OZZY RUN,,89,2016,20170216,개봉,장편,,,,애니메이션|어드벤처,스페인|캐나다,알베르토 로드리게즈,,,롯데쇼핑㈜롯데엔터테인먼트
20161366,"그래, 가족",8,0,OLD,48135000,1.2,-7371700,-13.3,182711000,6092,-1209,-16.6,24201,347,799,2017-02-17,,"그래, 가족",My Little Brother,,106,2016,20170215,개봉,장편,,,,코미디,한국,마대윤,이요원|정만식|이솜|정준원|송영재,(주)청우필름|(주)26컴퍼니|(주)에이치에스이디,월트디즈니컴퍼니코리아 유한책임회사
20167716,트리플 엑스 리턴즈,9,0,OLD,51954100,1.3,12745900,32.5,3724813495,6054,861,16.6,446100,285,552,2017-02-17,,트리플 엑스 리턴즈,xXx: Return of Xander Cage,,106,2016,20170208,개봉,장편,,,,액션|어드벤처|스릴러,미국,D.J. 카루소,빈 디젤|사무엘 L. 잭슨|루비 로즈|니나 도브레브|토니 콜렛,,롯데쇼핑㈜롯데엔터테인먼트
20167644,발레리나,10,0,OLD,42332100,1.1,8201700,24.0,979177000,5647,555,10.9,131184,182,211,2017-02-17,,발레리나,Ballerina,,89,2016,20170209,개봉,장편,,,,애니메이션|어드벤처|가족|뮤지컬,프랑스|캐나다,에릭 섬머|에릭 와린,엘 패닝|데인 드한,,판씨네마(주)
20166421,재심,1,0,OLD,2609252599,33.9,1283381340,96.8,5954795258,309045,150184,94.5,735453,935,4454,2017-02-18,,재심,New Trial,,118,2016,20170215,개봉,장편,,,,드라마,한국,김태윤,정우|강하늘|김해숙|이동휘|한재영,(주)이디오플랜,오퍼스픽쳐스(유)|CGV아트하우스
20150964,조작된 도시,2,0,OLD,1620878074,21.1,857514384,112.3,14492762508,192248,100447,109.4,1795125,829,3516,2017-02-18,,조작된 도시,Fabricated City,,126,2016,20170209,개봉,장편,,,,범죄|액션,한국,박광현,지창욱|심은경|안재홍|오정세|김상호,(주)티피에스컴퍼니|(주)영화사심플렉스|컬쳐메이트,(주)씨제이이엔엠
20163580,그레이트 월,3,0,OLD,1035449099,13.4,504158840,94.9,2379494058,112413,53706,91.5,269470,583,2420,2017-02-18,,그레이트 월,The Great Wall,,103,2016,20170215,개봉,장편,,,,판타지|액션,미국|중국,장예모,맷 데이먼|페드로 파스칼|윌렘 데포|유덕화|루한,,유니버설픽쳐스인터내셔널 코리아(유)
20151228,공조,4,0,OLD,687210327,8.9,339374276,97.6,62030377226,80982,39630,95.8,7596192,539,1614,2017-02-18,,공조,Confidential Assignment,共助,125,2016,20170118,개봉,장편,,,,액션,한국,김성훈,현빈|유해진|김주혁|장영남|이해영,(주)제이케이필름|(주)씨제이이엔엠|(주)영화사 이창|(주)에이치비엔터테인먼트,(주)씨제이이엔엠
20161744,트롤,5,0,OLD,597592900,7.8,368755700,161.1,1036790400,76759,45342,144.3,139654,592,1319,2017-02-18,,트롤,Trolls,,92,2016,20170216,개봉,장편,,,,애니메이션,미국,마이크 미첼|월트 도른,안나 켄드릭|저스틴 팀버레이크|주이 디샤넬|이성경|박형식,드림웍스 애니메이션,(주)씨제이이엔엠
20167362,더 큐어,6,0,OLD,269240300,3.5,74315900,38.1,859184700,30307,8129,36.7,103149,412,1005,2017-02-18,,더 큐어,A Cure For Wellness,,146,2016,20170215,개봉,장편,,,,미스터리|스릴러,미국|독일,고어 버빈스키,데인 드한|제이슨 아이삭스|미아 고스|셀리아 아임리,,이십세기폭스코리아(주)
20167906,마이펫 오지,7,0,OLD,151426150,2.0,88738750,141.6,342327250,19528,11105,131.8,45791,393,693,2017-02-18,,마이펫 오지,RUN OZZY RUN,,89,2016,20170216,개봉,장편,,,,애니메이션|어드벤처,스페인|캐나다,알베르토 로드리게즈,,,롯데쇼핑㈜롯데엔터테인먼트
20167644,발레리나,8,2,OLD,101880700,1.3,59548600,140.7,1081057700,12964,7317,129.6,144148,235,305,2017-02-18,,발레리나,Ballerina,,89,2016,20170209,개봉,장편,,,,애니메이션|어드벤처|가족|뮤지컬,프랑스|캐나다,에릭 섬머|에릭 와린,엘 패닝|데인 드한,,판씨네마(주)
20167716,트리플 엑스 리턴즈,9,0,OLD,91178900,1.2,39224800,75.5,3815992395,10425,4371,72.2,456525,272,475,2017-02-18,,트리플 엑스 리턴즈,xXx: Return of Xander Cage,,106,2016,20170208,개봉,장편,,,,액션|어드벤처|스릴러,미국,D.J. 카루소,빈 디젤|사무엘 L. 잭슨|루비 로즈|니나 도브레브|토니 콜렛,,롯데쇼핑㈜롯데엔터테인먼트
20179281,컨택트,10,3,OLD,61034600,0.8,28751300,89.1,4977315421,6923,3241,88.0,605431,81,127,2017-02-18,,컨택트,Arrival,,116,2016,20170202,개봉,장편,,,,SF|드라마|스릴러,미국,드니 빌뇌브,에이미 아담스|제레미 레너|포레스트 휘테커|애비게일 프니오브스키,,유니버설픽쳐스인터내셔널 코리아(유)
20166421,재심,1,0,OLD,2430864550,34.2,-178388049,-6.8,8385659808,287337,-21708,-7.0,1022790,924,4358,2017-02-19,,재심,New Trial,,118,2016,20170215,개봉,장편,,,,드라마,한국,김태윤,정우|강하늘|김해숙|이동휘|한재영,(주)이디오플랜,오퍼스픽쳐스(유)|CGV아트하우스
20150964,조작된 도시,2,0,OLD,1509223700,21.2,-111654374,-6.9,16001986208,179139,-13109,-6.8,1974264,821,3406,2017-02-19,,조작된 도시,Fabricated City,,126,2016,20170209,개봉,장편,,,,범죄|액션,한국,박광현,지창욱|심은경|안재홍|오정세|김상호,(주)티피에스컴퍼니|(주)영화사심플렉스|컬쳐메이트,(주)씨제이이엔엠
20163580,그레이트 월,3,0,OLD,925858300,13.0,-109590799,-10.6,3305352358,101656,-10757,-9.6,371126,585,2364,2017-02-19,,그레이트 월,The Great Wall,,103,2016,20170215,개봉,장편,,,,판타지|액션,미국|중국,장예모,맷 데이먼|페드로 파스칼|윌렘 데포|유덕화|루한,,유니버설픽쳐스인터내셔널 코리아(유)
20161744,트롤,4,1,OLD,599620900,8.4,2028000,0.3,1636411300,76052,-707,-0.9,215706,622,1382,2017-02-19,,트롤,Trolls,,92,2016,20170216,개봉,장편,,,,애니메이션,미국,마이크 미첼|월트 도른,안나 켄드릭|저스틴 팀버레이크|주이 디샤넬|이성경|박형식,드림웍스 애니메이션,(주)씨제이이엔엠
20151228,공조,5,-1,OLD,604653800,8.5,-82556527,-12.0,62635031026,71218,-9764,-12.1,7667410,521,1533,2017-02-19,,공조,Confidential Assignment,共助,125,2016,20170118,개봉,장편,,,,액션,한국,김성훈,현빈|유해진|김주혁|장영남|이해영,(주)제이케이필름|(주)씨제이이엔엠|(주)영화사 이창|(주)에이치비엔터테인먼트,(주)씨제이이엔엠
20167362,더 큐어,6,0,OLD,207478600,2.9,-61761700,-22.9,1066663300,23307,-7000,-23.1,126456,400,951,2017-02-19,,더 큐어,A Cure For Wellness,,146,2016,20170215,개봉,장편,,,,미스터리|스릴러,미국|독일,고어 버빈스키,데인 드한|제이슨 아이삭스|미아 고스|셀리아 아임리,,이십세기폭스코리아(주)
20167906,마이펫 오지,7,0,OLD,141799200,2.0,-9626950,-6.4,484126450,17912,-1616,-8.3,63703,392,680,2017-02-19,,마이펫 오지,RUN OZZY RUN,,89,2016,20170216,개봉,장편,,,,애니메이션|어드벤처,스페인|캐나다,알베르토 로드리게즈,,,롯데쇼핑㈜롯데엔터테인먼트
20167644,발레리나,8,0,OLD,105363600,1.5,3482900,3.4,1186421300,13350,386,3.0,157498,242,319,2017-02-19,,발레리나,Ballerina,,89,2016,20170209,개봉,장편,,,,애니메이션|어드벤처|가족|뮤지컬,프랑스|캐나다,에릭 섬머|에릭 와린,엘 패닝|데인 드한,,판씨네마(주)
20167716,트리플 엑스 리턴즈,9,0,OLD,76093200,1.1,-15085700,-16.5,3892085595,8748,-1677,-16.1,465273,275,448,2017-02-19,,트리플 엑스 리턴즈,xXx: Return of Xander Cage,,106,2016,20170208,개봉,장편,,,,액션|어드벤처|스릴러,미국,D.J. 카루소,빈 디젤|사무엘 L. 잭슨|루비 로즈|니나 도브레브|토니 콜렛,,롯데쇼핑㈜롯데엔터테인먼트
20178881,명탐정 코난: 에피소드 원-작아진 명탐정,10,1,OLD,53900000,0.8,1539500,2.9,907821800,6565,129,2.0,116312,129,161,2017-02-19,,명탐정 코난: 에피소드 원-작아진 명탐정,DETECTIVE CONAN: Episode ONE,,95,2016,20170208,개봉,장편,,,,애니메이션,일본,야마모토 야스이치로,,,(주)씨제이이엔엠
20166421,재심,1,0,OLD,855173500,35.5,-1575691050,-64.8,9240833308,113754,-173583,-60.4,1136544,847,4090,2017-02-20,,재심,New Trial,,118,2016,20170215,개봉,장편,,,,드라마,한국,김태윤,정우|강하늘|김해숙|이동휘|한재영,(주)이디오플랜,오퍼스픽쳐스(유)|CGV아트하우스
20150964,조작된 도시,2,0,OLD,473420400,19.6,-1035803300,-68.6,16475406608,63134,-116005,-64.8,2037398,738,3130,2017-02-20,,조작된 도시,Fabricated City,,126,2016,20170209,개봉,장편,,,,범죄|액션,한국,박광현,지창욱|심은경|안재홍|오정세|김상호,(주)티피에스컴퍼니|(주)영화사심플렉스|컬쳐메이트,(주)씨제이이엔엠
20163580,그레이트 월,3,0,OLD,258180100,10.7,-667678200,-72.1,3563532458,31741,-69915,-68.8,402867,547,2351,2017-02-20,,그레이트 월,The Great Wall,,103,2016,20170215,개봉,장편,,,,판타지|액션,미국|중국,장예모,맷 데이먼|페드로 파스칼|윌렘 데포|유덕화|루한,,유니버설픽쳐스인터내셔널 코리아(유)
20151228,공조,4,1,OLD,198335500,8.2,-406318300,-67.2,62833366526,26372,-44846,-63.0,7693782,513,1490,2017-02-20,,공조,Confidential Assignment,共助,125,2016,20170118,개봉,장편,,,,액션,한국,김성훈,현빈|유해진|김주혁|장영남|이해영,(주)제이케이필름|(주)씨제이이엔엠|(주)영화사 이창|(주)에이치비엔터테인먼트,(주)씨제이이엔엠
20161744,트롤,5,-1,OLD,169652100,7.0,-429968800,-71.7,1806063400,25368,-50684,-66.6,241074,518,1109,2017-02-20,,트롤,Trolls,,92,2016,20170216,개봉,장편,,,,애니메이션,미국,마이크 미첼|월트 도른,안나 켄드릭|저스틴 팀버레이크|주이 디샤넬|이성경|박형식,드림웍스 애니메이션,(주)씨제이이엔엠
20167362,더 큐어,6,0,OLD,102257000,4.2,-105221600,-50.7,1168920300,12983,-10324,-44.3,139439,401,1020,2017-02-20,,더 큐어,A Cure For Wellness,,146,2016,20170215,개봉,장편,,,,미스터리|스릴러,미국|독일,고어 버빈스키,데인 드한|제이슨 아이삭스|미아 고스|셀리아 아임리,,이십세기폭스코리아(주)
20167906,마이펫 오지,7,0,OLD,44936400,1.9,-96862800,-68.3,529062850,6558,-11354,-63.4,70261,329,531,2017-02-20,,마이펫 오지,RUN OZZY RUN,,89,2016,20170216,개봉,장편,,,,애니메이션|어드벤처,스페인|캐나다,알베르토 로드리게즈,,,롯데쇼핑㈜롯데엔터테인먼트
20167644,발레리나,8,0,OLD,31002100,1.3,-74361500,-70.6,1217423400,4511,-8839,-66.2,162009,181,226,2017-02-20,,발레리나,Ballerina,,89,2016,20170209,개봉,장편,,,,애니메이션|어드벤처|가족|뮤지컬,프랑스|캐나다,에릭 섬머|에릭 와린,엘 패닝|데인 드한,,판씨네마(주)
20167716,트리플 엑스 리턴즈,9,0,OLD,28340400,1.2,-47752800,-62.8,3920425995,3770,-4978,-56.9,469043,259,436,2017-02-20,,트리플 엑스 리턴즈,xXx: Return of Xander Cage,,106,2016,20170208,개봉,장편,,,,액션|어드벤처|스릴러,미국,D.J. 카루소,빈 디젤|사무엘 L. 잭슨|루비 로즈|니나 도브레브|토니 콜렛,,롯데쇼핑㈜롯데엔터테인먼트
20161141,50가지 그림자: 심연,10,6,OLD,28591300,1.2,-17161000,-37.5,1485705600,3624,-1513,-29.5,176975,102,192,2017-02-20,,50가지 그림자: 심연,Fifty Shades Darker,,118,2017,20170209,개봉,장편,,,,드라마|멜로/로맨스,미국,제임스 폴리,제이미 도넌|다코타 존슨,,유니버설픽쳐스인터내셔널 코리아(유)
20166421,재심,1,0,OLD,794784200,33.9,-60389300,-7.1,10035617508,106084,-7670,-6.7,1242628,865,4099,2017-02-21,,재심,New Trial,,118,2016,20170215,개봉,장편,,,,드라마,한국,김태윤,정우|강하늘|김해숙|이동휘|한재영,(주)이디오플랜,오퍼스픽쳐스(유)|CGV아트하우스
20150964,조작된 도시,2,0,OLD,441554300,18.8,-31866100,-6.7,16916960908,59236,-3898,-6.2,2096634,747,3145,2017-02-21,,조작된 도시,Fabricated City,,126,2016,20170209,개봉,장편,,,,범죄|액션,한국,박광현,지창욱|심은경|안재홍|오정세|김상호,(주)티피에스컴퍼니|(주)영화사심플렉스|컬쳐메이트,(주)씨제이이엔엠
20161744,트롤,3,2,OLD,211935700,9.0,42283600,24.9,2017999100,31739,6371,25.1,272813,520,1096,2017-02-21,,트롤,Trolls,,92,2016,20170216,개봉,장편,,,,애니메이션,미국,마이크 미첼|월트 도른,안나 켄드릭|저스틴 팀버레이크|주이 디샤넬|이성경|박형식,드림웍스 애니메이션,(주)씨제이이엔엠
20163580,그레이트 월,4,-1,OLD,210389600,9.0,-47790500,-18.5,3773922058,26100,-5641,-17.8,428967,545,2298,2017-02-21,,그레이트 월,The Great Wall,,103,2016,20170215,개봉,장편,,,,판타지|액션,미국|중국,장예모,맷 데이먼|페드로 파스칼|윌렘 데포|유덕화|루한,,유니버설픽쳐스인터내셔널 코리아(유)
20151228,공조,5,-1,OLD,187502300,8.0,-10833200,-5.5,63020868826,25227,-1145,-4.3,7719009,510,1480,2017-02-21,,공조,Confidential Assignment,共助,125,2016,20170118,개봉,장편,,,,액션,한국,김성훈,현빈|유해진|김주혁|장영남|이해영,(주)제이케이필름|(주)씨제이이엔엠|(주)영화사 이창|(주)에이치비엔터테인먼트,(주)씨제이이엔엠
20167362,더 큐어,6,0,OLD,86839900,3.7,-15417100,-15.1,1255760200,11077,-1906,-14.7,150516,399,977,2017-02-21,,더 큐어,A Cure For Wellness,,146,2016,20170215,개봉,장편,,,,미스터리|스릴러,미국|독일,고어 버빈스키,데인 드한|제이슨 아이삭스|미아 고스|셀리아 아임리,,이십세기폭스코리아(주)
20167906,마이펫 오지,7,0,OLD,59465300,2.5,14528900,32.3,588528150,8716,2158,32.9,78977,344,531,2017-02-21,,마이펫 오지,RUN OZZY RUN,,89,2016,20170216,개봉,장편,,,,애니메이션|어드벤처,스페인|캐나다,알베르토 로드리게즈,,,롯데쇼핑㈜롯데엔터테인먼트
20167644,발레리나,8,0,OLD,44125700,1.9,13123600,42.3,1261549100,6469,1958,43.4,168478,190,236,2017-02-21,,발레리나,Ballerina,,89,2016,20170209,개봉,장편,,,,애니메이션|어드벤처|가족|뮤지컬,프랑스|캐나다,에릭 섬머|에릭 와린,엘 패닝|데인 드한,,판씨네마(주)
20161366,"그래, 가족",9,2,OLD,29756400,1.3,6340800,27.1,315758800,4172,895,27.3,41732,326,675,2017-02-21,,"그래, 가족",My Little Brother,,106,2016,20170215,개봉,장편,,,,코미디,한국,마대윤,이요원|정만식|이솜|정준원|송영재,(주)청우필름|(주)26컴퍼니|(주)에이치에스이디,월트디즈니컴퍼니코리아 유한책임회사
20161141,50가지 그림자: 심연,10,0,OLD,28232400,1.2,-358900,-1.3,1513938000,3556,-68,-1.9,180531,101,188,2017-02-21,,50가지 그림자: 심연,Fifty Shades Darker,,118,2017,20170209,개봉,장편,,,,드라마|멜로/로맨스,미국,제임스 폴리,제이미 도넌|다코타 존슨,,유니버설픽쳐스인터내셔널 코리아(유)
20170241,23 아이덴티티,1,0,NEW,851225800,23.7,851225800,100.0,853417800,137005,137005,100.0,137279,503,1925,2017-02-22,,23 아이덴티티,Split,,117,2016,20170222,개봉,장편,,,,스릴러,미국,M. 나이트 샤말란,제임스 맥어보이|안야 테일러 조이|헤일리 루 리차드슨|베티 버클리|브래드 윌리엄 헨크,,유니버설픽쳐스인터내셔널 코리아(유)
20166421,재심,2,-1,OLD,762083300,21.2,-32700900,-4.1,10797700808,128189,22105,20.8,1370817,715,2974,2017-02-22,,재심,New Trial,,118,2016,20170215,개봉,장편,,,,드라마,한국,김태윤,정우|강하늘|김해숙|이동휘|한재영,(주)이디오플랜,오퍼스픽쳐스(유)|CGV아트하우스
20161723,싱글라이더,3,9,OLD,395873500,11.0,366334900,1240.2,439032100,65584,62150,1809.8,71037,554,2402,2017-02-22,,싱글라이더,A Single Rider,,97,2016,20170222,개봉,장편,,,,드라마,한국,이주영,이병헌|공효진|안소희|백수장|최준영,(주)퍼펙트스톰필름,워너브러더스 코리아(주)
20150964,조작된 도시,4,-2,OLD,350908200,9.8,-90646100,-20.5,17267869108,58961,-275,-0.5,2155595,520,1694,2017-02-22,,조작된 도시,Fabricated City,,126,2016,20170209,개봉,장편,,,,범죄|액션,한국,박광현,지창욱|심은경|안재홍|오정세|김상호,(주)티피에스컴퍼니|(주)영화사심플렉스|컬쳐메이트,(주)씨제이이엔엠
20166101,존 윅 - 리로드,5,40,OLD,257445100,7.2,256365100,23737.5,270536100,40988,40868,34056.7,42661,224,1007,2017-02-22,,존 윅 - 리로드,John Wick Chapter Two,,122,2017,20170222,개봉,장편,,,,액션|범죄|스릴러,미국,채드 스타헬스키,키아누 리브스|이안 맥쉐인|루비 로즈|브리짓 모나핸|피터 스토메어,,와이드 릴리즈(주)|(주)제이앤씨미디어그룹
20161744,트롤,6,-3,OLD,185754400,5.2,-26181300,-12.4,2203753500,28695,-3044,-9.6,301508,415,728,2017-02-22,,트롤,Trolls,,92,2016,20170216,개봉,장편,,,,애니메이션,미국,마이크 미첼|월트 도른,안나 켄드릭|저스틴 팀버레이크|주이 디샤넬|이성경|박형식,드림웍스 애니메이션,(주)씨제이이엔엠
20156562,루시드 드림,7,41,OLD,161582300,4.5,160862300,22342.0,208652300,26333,26243,29158.9,32468,461,1738,2017-02-22,,루시드 드림,Lucid Dream,,101,2016,20170222,개봉,장편,,,,SF|스릴러,한국,김준성,고수|설경구|박유천|강혜정|박인환,(주)로드픽쳐스,(주)넥스트엔터테인먼트월드(NEW)
20167922,핵소 고지,8,68,OLD,138404400,3.8,138264400,98760.3,204985600,23123,23101,105004.5,31354,442,1352,2017-02-22,,핵소 고지,Hacksaw Ridge,,138,2016,20170222,개봉,장편,,,,드라마|전쟁,미국|호주,멜 깁슨,앤드류 가필드|샘 워싱턴|휴고 위빙,,판씨네마(주)
20163580,그레이트 월,9,-5,OLD,109081300,3.0,-101308300,-48.2,3883003358,15833,-10267,-39.3,444800,367,1006,2017-02-22,,그레이트 월,The Great Wall,,103,2016,20170215,개봉,장편,,,,판타지|액션,미국|중국,장예모,맷 데이먼|페드로 파스칼|윌렘 데포|유덕화|루한,,유니버설픽쳐스인터내셔널 코리아(유)
20151228,공조,10,-5,OLD,97681700,2.7,-89820600,-47.9,63118550526,15745,-9482,-37.6,7734754,339,629,2017-02-22,,공조,Confidential Assignment,共助,125,2016,20170118,개봉,장편,,,,액션,한국,김성훈,현빈|유해진|김주혁|장영남|이해영,(주)제이케이필름|(주)씨제이이엔엠|(주)영화사 이창|(주)에이치비엔터테인먼트,(주)씨제이이엔엠
20170241,23 아이덴티티,1,0,OLD,996096500,30.6,144870700,17.0,1849514300,130784,-6221,-4.5,268063,651,2347,2017-02-23,,23 아이덴티티,Split,,117,2016,20170222,개봉,장편,,,,스릴러,미국,M. 나이트 샤말란,제임스 맥어보이|안야 테일러 조이|헤일리 루 리차드슨|베티 버클리|브래드 윌리엄 헨크,,유니버설픽쳐스인터내셔널 코리아(유)
20166421,재심,2,0,OLD,577787600,17.8,-184295700,-24.2,11375488408,76857,-51332,-40.0,1447674,683,2954,2017-02-23,,재심,New Trial,,118,2016,20170215,개봉,장편,,,,드라마,한국,김태윤,정우|강하늘|김해숙|이동휘|한재영,(주)이디오플랜,오퍼스픽쳐스(유)|CGV아트하우스
20161723,싱글라이더,3,0,OLD,265294500,8.2,-130579000,-33.0,704326600,35835,-29749,-45.4,106872,531,2275,2017-02-23,,싱글라이더,A Single Rider,,97,2016,20170222,개봉,장편,,,,드라마,한국,이주영,이병헌|공효진|안소희|백수장|최준영,(주)퍼펙트스톰필름,워너브러더스 코리아(주)
20150964,조작된 도시,4,0,OLD,253174000,7.8,-97734200,-27.9,17521043108,33918,-25043,-42.5,2189513,500,1661,2017-02-23,,조작된 도시,Fabricated City,,126,2016,20170209,개봉,장편,,,,범죄|액션,한국,박광현,지창욱|심은경|안재홍|오정세|김상호,(주)티피에스컴퍼니|(주)영화사심플렉스|컬쳐메이트,(주)씨제이이엔엠
20161744,트롤,5,1,OLD,223615900,6.9,37861500,20.4,2427369400,33028,4333,15.1,334536,406,746,2017-02-23,,트롤,Trolls,,92,2016,20170216,개봉,장편,,,,애니메이션,미국,마이크 미첼|월트 도른,안나 켄드릭|저스틴 팀버레이크|주이 디샤넬|이성경|박형식,드림웍스 애니메이션,(주)씨제이이엔엠
