movieCd,movieNm_box,openDt_box,movieNm_detail,movieNmEn,movieNmOg,genres,nations,directors,actors,productionCompanies,distributors
20209882,블루 아워,2020-07-22,블루 아워,Blue Hour,,드라마,일본,하코타 유코,카호|심은경|유스케 산타마리아|와타나베 다이치|시마다 큐사쿠,,오드
20183385,카오산 탱고,2020-07-30,카오산 탱고,"On the Road, Khaosan Tango",,드라마|멜로/로맨스,한국,김범삼,홍완표|현리|오창경|이재원|유우키 타카시,,(주)영화사 그램
20201265,팬데믹,2020-07-22,팬데믹,ONLY,,스릴러,미국,,프리다 핀토|레슬리 오덤 주니어,,(주)영화사 빅
20201221,컨택트 2020,2020-07-15,컨택트 2020,Proximity,,SF|미스터리,미국,,,,위드 라이언 픽쳐스
20196271,강철비2: 정상회담,2020-07-29,강철비2: 정상회담,Steel Rain2: Summit,,드라마|액션,한국,양우석,정우성|유연석|곽도원|앵거스 맥페이든|신정근,(주)스튜디오게니우스우정,롯데컬처웍스(주)롯데엔터테인먼트
20197922,다만 악에서 구하소서,2020-08-05,다만 악에서 구하소서,DELIVER US FROM EVIL,,범죄|액션,한국,홍원찬,황정민|이정재|박정민|박소이|최희서,(주)하이브미디어코프,(주)씨제이이엔엠
20173901,존 윅: 특별판,2017-03-30,존 윅: 특별판,John Wick,,액션|드라마,미국,데이빗 레이치|채드 스타헬스키,키아누 리브스,,와이드 릴리즈(주)|(주)제이앤씨미디어그룹|(유)조이앤시네마
20200144,기묘한 이야기: 리플레이,2020-08-23,기묘한 이야기: 리플레이,They Reach,,어드벤처|공포(호러),미국,,,,(주)영화사 안다미로
20209466,죽이는 여자,2020-08-23,죽이는 여자,Gothic Harvest,,공포(호러),미국,애슐리 해밀턴,린 샤예,,(주)영화사 안다미로
20209107,세인트 주디 ,2020-07-29,세인트 주디,Saint Judy,,드라마,미국,,미셸 모나한|림 루바니|커먼|알프리드 몰리나|알프레 우다드,,(주)미로스페이스|주식회사 제이씨엔터웍스
20199883,오케이 마담,2020-08-12,오케이 마담,OK! MADAM,,코미디|액션,한국,이철하,엄정화|박성웅|이상윤|배정남|이선빈,올픽처스 주식회사|(주)사나이픽처스,메가박스중앙(주) 플러스엠 엔터테인먼트
20201287,애니멀 크래커,2020-08-05,애니멀 크래커,Animal Crackers,,애니메이션|어드벤처|가족|판타지,미국,토니 밴크로프트,존 크래신스키|에밀리 블런트|대니 드비토|이안 맥켈런|실베스터 스탤론,,(주)이수C&E
20203561,O.J. 심슨 사건 파일,2020-08-05,O.J. 심슨 사건 파일,The Murder of Nicole Brown Simpson,,스릴러,미국,다니엘 패런즈,미나 수바리|닉 스탈,,(주)스마일이엔티
20196773,남매의 여름밤,2020-08-20,남매의 여름밤,Moving On,,드라마,한국,윤단비,박현영|양흥주|최정운|박승준|강석원,오누필름,그린나래미디어(주)
20202381,주식회사 스페셜액터스,2020-08-06,주식회사 스페셜액터스,Special Actors,,코미디,일본,우에다 신이치로,오오사와 카즈토|코노 히로키|후지 타쿠야,,찬란
20202281,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,Crayon Shin-chan: Honeymoon Hurricane ~The Lost Hiroshi~,,애니메이션,일본,하시모토 마사카즈,박영남|김환진|강희선|여민정|정유미,,(주)씨제이이엔엠
20202442,극장판 시로바코,2020-08-20,극장판 시로바코,SHIROBAKO The Movie,Gekijôban Shirobako,애니메이션|드라마,일본,미즈시마 츠토무,,,(주)애니플러스
20201122,테넷,2020-08-26,테넷,Tenet,,액션|SF,미국,크리스토퍼 놀란,존 데이비드 워싱턴|로버트 패틴슨|엘리자베스 데비키|애론 테일러 존슨|마이클 케인,,워너브러더스 코리아(주)
20197032,후쿠오카,2020-08-27,후쿠오카,FUKUOKA,,드라마,한국,장률,권해효|윤제문|박소담|야마모토 유키|오세현,(주)률필름,(주)률필름|㈜인디스토리
20203701,사랑이 눈뜰 때,2020-08-26,사랑이 눈뜰 때,Blind,,드라마|멜로/로맨스,미국,마이클 메일러,알렉 볼드윈|데미 무어,,(주)이놀미디어
20193666,오! 문희,2020-09-02,오! 문희,Oh! My Gran,,코미디|드라마,한국,정세교,나문희|이희준|김예은|최원영|박지영,(주)빅스톤픽쳐스,CGV아트하우스
20112692,드라이브,2011-11-17,드라이브,Drive,,액션|멜로/로맨스,미국,니콜라스 윈딩 레픈,라이언 고슬링|캐리 멀리건,,주식회사 풍경소리|판씨네마(주)
20189973,카일라스 가는 길,2020-09-03,카일라스 가는 길,Journey to Kailash,,다큐멘터리,한국,정형민,,빅트리,(주)영화사 진진
20205146,아메리칸 잡,2020-09-03,아메리칸 잡,Finding Steve McQueen,,범죄|드라마,미국,마크 스티븐 존슨,트래비스 핌멜|포레스트 휘테커|윌리엄 피츠너|레이첼 테일러,,(주)제이앤씨미디어그룹
20201687,기기괴괴 성형수,2020-09-09,기기괴괴 성형수,Beauty Water,,공포(호러)|스릴러,한국,조경훈,문남숙|장민혁|조현정|김보영|최승훈,(주)에스에스애니멘트 |(주)스튜디오 애니멀,(주)트리플픽쳐스
20202203,에이바,2020-09-09,에이바,Ava,,액션|범죄|드라마,미국,테이트 테일러,제시카 차스테인|콜린 파렐|존 말코비치,,(주)제이앤씨미디어그룹
20203237,아무도 없다,2020-09-09,아무도 없다,ALONE,,스릴러,미국,존 하이암스,줄스 윌콕스|마크 멘차카|안소니 힐드,,판씨네마(주)
20175405,뉴 뮤턴트,2020-09-10,뉴 뮤턴트,The New Mutants,,액션|공포(호러)|SF,미국,조쉬 분,메이지 윌리암스|안야 테일러 조이|찰리 히튼|헨리 자가|블루 헌트,,월트디즈니컴퍼니코리아 유한책임회사
20202204,더 렌탈 : 소리없는 감시자,2020-09-16,더 렌탈 : 소리없는 감시자,The Rental,,공포(호러)|스릴러,미국,데이브 프랑코,댄 스티븐스|알리슨 브리|셰일라 밴드,,(주)제이앤씨미디어그룹
20203303,지니어스 독,2020-09-16,지니어스 독,Think Like a Dog,,코미디|드라마,미국,길 정거,메간 폭스|조쉬 더하멜|가브리엘 베이트먼,,(주)키다리이엔티
20206679,공포체험라디오 4DX,2020-09-16,공포체험라디오 4DX,,,공포(호러),한국,서정희,,씨지브이 아이스콘|씨제이포디플렉스 주식회사,씨지브이 아이스콘|씨제이포디플렉스 주식회사
20193822,뮬란,2020-09-17,뮬란,Mulan,,어드벤처|드라마|가족,미국,니키 카로,유역비|이연걸|공리|견자단|제이슨 스콧 리,,월트디즈니컴퍼니코리아 유한책임회사
20205001,도망친 여자,2020-09-17,도망친 여자,The Woman Who Ran,,드라마,한국,홍상수,김민희|서영화|송선미|김새벽|권해효,(주)영화제작전원사 ,(주)영화제작전원사 |(주)콘텐츠판다
20206259,위 섬온 더 다크니스,2020-09-17,위 섬온 더 다크니스,We Summon The Darkness,,공포(호러)|스릴러,미국,,,,(주)누리픽쳐스
20205284,매지컬: 공주를 웃겨라,2020-09-17,매지컬: 공주를 웃겨라,,,애니메이션,한국,정윤철,박지윤|남도형|장광|박상훈|이봉준,애니투아트(주),(주)에이원엔터테인먼트
20178401,검객,2020-09-23,검객,The Swordsman,,액션,한국,최재훈,장혁|김현수|조 타슬림|정만식|이나경,오퍼스픽쳐스(유),(주)키위미디어그룹|오퍼스픽쳐스(유)|(주)씨네필운
20190621,죽지않는 인간들의 밤,2020-09-29,죽지않는 인간들의 밤,Night of the Undead,,코미디|스릴러,한국,신정원,이정현|김성오|서영희|양동근|이미도,(주)브라더픽쳐스|TCO(주)더콘텐츠온,TCO(주)더콘텐츠온
20190601,디바,2020-09-23,디바,Diva,,스릴러|미스터리,한국,조슬예,신민아|이유영|이규형|주석태|오하늬,올픽처스 주식회사|팔팔애비뉴(주),메가박스중앙(주) 플러스엠 엔터테인먼트
20202341,아웃포스트,2020-09-23,아웃포스트,The Outpost,,전쟁|드라마,미국,로드 루리,스콧 이스트우드|케일럽 랜드리 존스|올랜도 블룸,,(주)제이앤씨미디어그룹
20181162,돌멩이,2020-10-15,돌멩이,Stone Skipping,,드라마,한국,김정식,김대명|송윤아|김의성|전채은|이중옥,(주)영화사테이크,(주)리틀빅픽쳐스
20204684,브레이크 더 사일런스: 더 무비,2020-09-24,브레이크 더 사일런스: 더 무비,Break the Silence: The Movie,,다큐멘터리,한국,박준수,김남준|김석진|민윤기|정호석|박지민,(주)하이브,씨지브이 아이스콘
20206178,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,2020-09-24,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,,,애니메이션,일본,시바타 히로키,김은아|소연|홍진욱|남도형,,(주)넥스트엔터테인먼트월드(NEW)
20207103,블러드 킬,2020-09-28,블러드 킬,Beyond the Law,,범죄|액션,미국,제임스 쿨렌 브레삭,스티븐 시걸|조니 메스너|디엠엑스,,노바엔터테인먼트 
20184482,국제수사,2020-09-29,국제수사,The Golden Holiday,,코미디|액션,한국,김봉한,곽도원|김대명|김희원|김상호|이유진,(주)영화사장춘,(주)쇼박스
20199816,담보,2020-09-29,담보,Pawn,,드라마,한국,강대규,성동일|하지원|김희원|박소이|김재화,(주)제이케이필름|(주)레드로버|(주)씨제이이엔엠|(주)영화사연,(주)씨제이이엔엠
20204008,그린랜드,2020-09-29,그린랜드,Greenland,,액션|스릴러,미국,릭 로먼 워,제라드 버틀러|모레나 바카린,,(주)제이앤씨미디어그룹|TCO(주)더콘텐츠온
20206826,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",2020-09-29,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",,,공연,한국,,김호중,씨제이포디플렉스 주식회사,씨제이포디플렉스 주식회사
20206062,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,2020-09-30,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,Pokémon: Mewtwo Strikes Back - Evolution,ミュウツーの逆襲 EVOLUTION,애니메이션,일본,유야마 쿠니히코|사카키바라 모토노리,이선호|홍시호,,(주)이수C&E
20206588,극장판 미니특공대: 햄버거괴물의 습격,2020-09-30,극장판 미니특공대: 햄버거괴물의 습격,,,애니메이션|액션,한국,이영준,엄상현|양정화|이소영|전태열|신용우,(주)에스에이엠지엔터테인먼트,(주)리틀빅픽쳐스
20208045,강철비2 : 정상회담 확장판,2020-09-30,강철비2 : 정상회담 확장판,Steel Rain2: Summit (Director's Cut),,드라마|액션,한국,양우석,정우성|곽도원|유연석|앵거스 맥페이든,(주)스튜디오게니우스우정,롯데컬처웍스(주)롯데엔터테인먼트
20202684,언힌지드,2020-10-07,언힌지드,Unhinged,,스릴러|범죄,미국,데릭 보트,러셀 크로우|카렌 피스토리우스|가브리엘 베이트먼|지미 심슨,,(주)누리픽쳐스|(주)영화특별시에스엠씨
20202502,애프터: 그 후,2020-10-07,애프터: 그 후,After We Collided,,멜로/로맨스|드라마,미국,로저 컴블,히어로 파인즈 티핀|조세핀 랭포드|딜런 스프라우즈,,판씨네마(주)
20199815,밥정,2020-10-07,밥정,The Wandering Chef,,다큐멘터리|드라마,한국,박혜령,임지호|김순규,(주)하얀소엔터테인먼트,(주)엣나인필름
20206362,"어디갔어, 버나뎃",2020-10-08,"어디갔어, 버나뎃","Where’d You Go, Bernadette",,코미디|드라마,미국,리차드 링클레이터,케이트 블란쳇|빌리 크루덥,,(주)디스테이션|(주)엔케이컨텐츠
20197121,삼진그룹 영어토익반,2020-10-21,삼진그룹 영어토익반,SAMJIN COMPANY ENGLISH CLASS,,드라마,한국,이종필,고아성|이솜|박혜수|백현진|조현철,더램프(주),롯데컬처웍스(주)롯데엔터테인먼트
20183583,폰조,2020-10-14,폰조,Fonzo,,범죄|드라마,미국,조쉬 트랭크,톰 하디|린다 카델리니|잭 로던|맷 딜런,,(주)키다리이엔티
20207983,안녕까지 30분,2020-10-14,안녕까지 30분,Our 30-minute Sessions,サヨナラまでの30分,판타지|멜로/로맨스,일본,,키타무라 타쿠미,,(주)디스테이션
20194424,소리도 없이,2020-10-15,소리도 없이,Voice of Silence,,범죄|드라마,한국,홍의정,유아인|유재명|문승아|이가은|조하석,(주)루이스 픽쳐스|(주)브로콜리픽쳐스,(주)에이스메이커무비웍스
20208393,극장판 요괴워치: 포에버 프렌즈,2020-10-15,극장판 요괴워치: 포에버 프렌즈,,映画 妖怪ウォッチ FOREVER FRIENDS,애니메이션,일본,타카하시 시게하루,신용우|정혜원|박리나|김현지,,(주)씨제이이엔엠
20206684,에브리타임 아이 다이,2020-10-21,에브리타임 아이 다이,Every Time I Die,,미스터리|스릴러,미국,로비 마이클,드류 폰테이로|마크 멘차카|미셀 마세도,,(주)다자인소프트
20208508,미스터트롯: 더 무비,2020-10-22,미스터트롯: 더 무비,,,공연,한국,전수경,,(주)영화사 그램,(주)영화사 그램
20203842,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,2020-10-22,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,Fate/stay night [Heaven's Feel] Ⅲ. spring song,,애니메이션|액션|판타지,일본,스도 토모노리,스기야마 노리아키|시타야 노리코,,(주)애니플러스
20196676,종이꽃,2020-10-22,종이꽃,Paper Flower,,드라마,한국,고훈,안성기|유진|김혜성|장재희|이석,(주)로드픽쳐스|㈜스토리셋,(주)스튜디오 보난자
20209005,무협: 더 코드,2020-06-22,무협: 더 코드,Wu Xia 2 the Code,,액션,미국,조니 우,,,(주)영화사 안다미로
20196675,젊은이의 양지,2020-10-28,젊은이의 양지,Light for the Youth,,드라마,한국,신수원,김호정|윤찬영|정하담|최준영|한재이,(주)준필름,(주)리틀빅픽쳐스
20205980,테슬라,2020-10-28,테슬라,Tesla,,드라마,미국,마이클 알메레이다,에단 호크|이브 휴슨|조쉬 해밀톤|짐 개피건|카일 맥라클란,,(주)제이앤씨미디어그룹
20209304,다만 악에서 구하소서 파이널컷,2020-10-28,다만 악에서 구하소서 파이널컷,DELIVER US FROM EVIL FINALCUT,,액션,한국,홍원찬,황정민|이정재|박정민,(주)하이브미디어코프,(주)씨제이이엔엠
20203936,마이 리틀 포니: 레인보우 로드 트립,2020-10-29,마이 리틀 포니: 레인보우 로드 트립,My Little Pony: Rainbow Road trip,,애니메이션|어드벤처,미국,,박지윤|이영란|김율|여민정|조경이,,(주)박수엔터테인먼트
20192193,도굴,2020-11-04,도굴,Collectors,,범죄,한국,박정배,이제훈|조우진|신혜선|임원희,(주)싸이런픽쳐스,(주)씨제이이엔엠
20040734,노트북,2004-11-26,노트북,The Notebook,,멜로/로맨스,미국,닉 카사베츠,레이첼 맥아담스|라이언 고슬링,뉴라인 시네마,에무 시네마 앤 카페|(주)퍼스트런|TCO(주)더콘텐츠온|글뫼 주식회사|씨제이엔터테인먼트
20190582,내가 죽던 날,2020-11-12,내가 죽던 날,THE DAY I DIED : UNCLOSED CASE,,드라마,한국,박지완,김혜수|이정은|노정의|김선영|이상엽,오스카10스튜디오|스토리퐁,워너브러더스 코리아(주)
20200246,부활: 그 증거,2020-10-08,부활: 그 증거,Stigma,,다큐멘터리,한국,김상철,권오중|이성혜|이용규|이어령|천정은,파이오니아21,(주)영화사 진진
20202601,렛 힘 고,2020-11-05,렛 힘 고,Let Him Go,,범죄|스릴러|드라마,미국,토마스 베주차,케빈 코스트너|다이안 레인|레슬리 맨빌|제프리 도노반|부부 스튜어트,,유니버설픽쳐스인터내셔널 코리아(유)
20204432,애비규환,2020-11-12,애비규환,MORE THAN FAMILY,,드라마|코미디,한국,최하나,정수정|장혜진|최덕문|이해영|강말금,(주)아토|(주)모토,(주)리틀빅픽쳐스
20181983,이웃사촌,2020-11-25,이웃사촌,Best Friend,,드라마|코미디,한국,이환경,정우|오달수|김희원|김병철|조현철,(주)시네마허브|환타지엔터테인먼트,(주)리틀빅픽쳐스|(주)트리니티픽쳐스
20206547,극장판 바이올렛 에버가든,2020-11-12,극장판 바이올렛 에버가든,Violet Evergarden: The Movie,劇場版　ヴァイオレット・エヴァーガーデン,애니메이션|드라마|판타지,일본,이시다테 타이치,,,(주)라이크콘텐츠
19968109,로미오와 줄리엣,1996-12-28,로미오와 줄리엣,Romeo And Juliet,,멜로/로맨스|액션|드라마,미국,바즈 루어만,레오나르도 디카프리오|클레어 데인즈,,이십세기폭스코리아(주)|(주)프레인글로벌
20000152,바스켓볼 다이어리,2000-04-29,바스켓볼 다이어리,Basketball Diaries,,범죄|드라마,미국,스콧 칼벳,레오나르도 디카프리오|줄리엣 루이스|마크 월버그,뉴라인 시네마,미디어필름인터내셔날(주)
20200294,런,2020-11-20,런,Run,,미스터리|스릴러,미국,아니쉬 차간티,사라 폴슨|팻 힐리|키에라 앨런,,(주)올스타엔터테인먼트
20209650,택스 콜렉터,2020-11-18,택스 콜렉터,The Tax Collector,,액션,미국,데이비드 에이어,샤이아 라보프,,(주)팝엔터테인먼트
20200583,요가학원 : 죽음의 쿤달리니,2020-11-18,요가학원 : 죽음의 쿤달리니,The Cursed Lesson,,공포(호러),한국,김지한|전재홍,이채영|최철호|조정민|간미연|한세민,(주)트리니티엔터테인먼트|오퍼스픽쳐스(유),(주)스마일이엔티
20209351,나이스 걸 라이크 유,2020-11-18,나이스 걸 라이크 유,A Nice Girl Like You,,코미디|멜로/로맨스,미국,,루시 헤일|민디 콘,,(주)영화사 빅
20200419,맹크,2020-11-18,맹크,Mank,,드라마,미국,데이빗 핀처,게리 올드만|아만다 사이프리드|릴리 콜린스|알리스 하워드|찰스 댄스,,메가박스중앙(주) 플러스엠 엔터테인먼트
20200200,추억의 검정고무신,2020-11-19,추억의 검정고무신,The Precious memory of Gogo Brothers,,애니메이션,한국,송정율,박지윤|오인실|유해무|손정아|박영재,(주)대교 미디어콘텐츠사업본부,(주)대교 미디어콘텐츠사업본부
20202811,2020 청주영상위원회 '영화와 함께하는 11월' 관객과의 대화[GV], ,2020 청주영상위원회 '영화와 함께하는 11월' 관객과의 대화[GV],,,드라마|가족,한국,,,,
20201123,프리키 데스데이,2020-11-25,프리키 데스데이,Freaky,,코미디|공포(호러),미국,크리스토퍼 랜던,빈스 본|캐서린 뉴튼,,유니버설픽쳐스인터내셔널 코리아(유)
20200475,로그,2020-11-25,로그,Rogue,,액션,미국,M.J. 버세트,메간 폭스|필립 윈체스터,,(주)스톰픽쳐스코리아|와이드 릴리즈(주)
20201105,극장판 기븐,2020-11-26,극장판 기븐,Given the Movie,,애니메이션|멜로/로맨스,일본,야마구치 히카루,야노 쇼고|우치다 유우마|나카자와 마사토모|에구치 타쿠야,,(주)애니플러스
20209771,가나의 혼인잔치: 언약,2020-11-26,가나의 혼인잔치: 언약,Before the Wrath,,다큐멘터리|드라마,미국,,장광,,(재)CBS|주식회사 블루필름웍스
20202611,지옥의 묵시록 파이널 컷,2020-11-26,지옥의 묵시록 파이널 컷,APOCALYPSE NOW FINAL CUT,,전쟁|드라마,미국,프란시스 포드 코폴라,말론 브란도|로버트 듀발|마틴 쉰,,(주)디스테이션
20200554,더 프롬,2020-12-02,더 프롬,The Prom,,코미디|뮤지컬,미국,라이언 머피,메릴 스트립|제임스 코든|니콜 키드먼|앤드류 라넬스|아리아나 데보스,,메가박스중앙(주) 플러스엠 엔터테인먼트
20197853,잔칫날,2020-12-02,잔칫날,Festival,,드라마|가족,한국,김록경,하준|소주연|이지현|오치운|이정은,스토리텔러 픽처스,(주)트리플픽쳐스
20201002,조제,2020-12-10,조제,Josée,,멜로/로맨스|드라마,한국,김종관,한지민|남주혁|허진|박예진|조복래,볼미디어(주) ,워너브러더스 코리아(주)
20206710,파티마의 기적 ,2020-12-03,파티마의 기적,Fatima,,드라마,미국,마르코 폰테코르보,하비 케이틀|스테파니 길|고란 비스닉|조아큄 드 알메이다|조아나리베이로,,(주)디스테이션
20149120,인터스텔라,2014-11-06,인터스텔라,Interstellar,,SF,미국|영국,크리스토퍼 놀란,매튜 매커너히|앤 해서웨이|마이클 케인|제시카 차스테인|케이시 애플렉,,워너브러더스 코리아(주)
20200883,미드나이트 스카이,2020-12-09,미드나이트 스카이,The Midnight Sky,,드라마|판타지|SF,미국,조지 클루니,조지 클루니|펠리시티 존스|데이빗 오예로워|카일 챈들러|데미안 비쉬어,,메가박스중앙(주) 플러스엠 엔터테인먼트
20200471,스웨그,2020-12-10,스웨그,SWAG,,드라마,한국,임성관,니엘|최규진|이보림|김선아|정애연,(주)퍼플스트로우필름,(주)영화사오원
20203027,프리키 데스데이 순한맛,2020-12-10,프리키 데스데이 순한맛,FREAKY,,코미디|공포(호러),미국,크리스토퍼 랜던,빈스 본|캐서린 뉴튼,,유니버설픽쳐스인터내셔널 코리아(유)
20200936,리플레이,2020-12-16,리플레이,American Folk,,드라마|뮤지컬,미국,데이비드 하인즈,조 퍼디|앰버 루바스|크리샤 페어차일드,,(주)다자인소프트
20195962,증발,2020-11-12,증발,Evaporated,,다큐멘터리,한국,김성민,최준원|최용진|최준선|이형근|강성우,미들,㈜인디스토리
20201174,언플랜드,2020-12-17,언플랜드,Unplanned,,드라마,미국,척 콘젤만|캐리 솔로몬,애슐리 브래처|로비아 스캇|브룩스 라이언|엠마 엘리 로버츠|자레드 랏츠,,(주)영화사오원
20207531,퍼스트 러브,2020-12-17,퍼스트 러브,First Love,"初恋,Hatsukoi",범죄|멜로/로맨스|액션,일본,미이케 다카시,소메타니 쇼타|오모리 나오,,와이드 릴리즈(주)
20192567,원더 우먼 1984,2020-12-23,원더 우먼 1984,Wonder Woman 1984,,액션|어드벤처,미국,팻티 젠킨스,갤 가돗|크리스 파인|크리스틴 위그|페드로 파스칼|코니 닐슨,,워너브러더스 코리아(주)
20194715,산티아고의 흰 지팡이 ,2020-03-19,산티아고의 흰 지팡이,Buen Camino,,다큐멘터리,한국,이종은,김다희|박재한|인영균 신부|권형정|김여진,제이리미디어,제이리미디어
20192697,미스터 보스,2020-12-30,미스터 보스,Mr. Boss,,드라마|액션,한국,김형기,공찬|홍은기|이승현|최동구|양정두,(주)더 재미|대쉬 필름|강천산 픽쳐스,(주)스톰픽쳐스코리아|와이드 릴리즈(주)
20081445,굿바이,2008-10-30,굿바이,Departures,おくりびと,드라마,일본,타키타 요지로,모토키 마사히로|히로스에 료코|야마자키 츠토무|요 키미코,,(주)팝엔터테인먼트|(주)드림팩트엔터테인먼트|㈜케이디미디어
20149629,비긴 어게인,,비긴 어게인,Begin Again,,멜로/로맨스,미국,존 카니,키이라 나이틀리|마크 러팔로|애덤 리바인|헤일리 스테인펠드|제임스 코든,,판씨네마(주)
20207443,소울,,소울,SOUL,,애니메이션,미국,피트 닥터,제이미 폭스|티나 페이,월트 디즈니 픽쳐스|픽사 애니메이션 스튜디오,월트디즈니컴퍼니코리아 유한책임회사
20202931,완벽한 가족,,완벽한 가족,Blackbird,,드라마,미국,로저 미첼,수잔 서랜든|케이트 윈슬렛|미아 와시코브스카|샘 닐,,(주)제이앤씨미디어그룹
20196672,럭키 몬스터,,럭키 몬스터,Lucky Monster,,드라마,한국,봉준영,김도윤|장진희|박성준|우강민|박성일,한국영화아카데미,(주)영화사 그램
20202666,가을의 마티네,,가을의 마티네,At the end of the Matinee,,멜로/로맨스,일본,니시타니 히로시,후쿠야마 마사하루|이시다 유리코,,찬란
19910182,늑대와 춤을,,늑대와 춤을,Dances With Wolves,,서부극(웨스턴)|드라마,미국,케빈 코스트너,케빈 코스트너|메리 맥도넬,,(주)더세컨드웨이브|(주)영화특별시에스엠씨
20205200,빛의 아버지: 파이널 판타지 XIV,,빛의 아버지: 파이널 판타지 XIV,Brave Father Online - our story of FINAL FANTASY XIV,劇場版 ファイナルファンタジーXIV 光のお父さん,드라마,일본,노구치 테루오|야마모토 키요시,사카구치 켄타로|요시다 코타로|사토 류타,,(주)디스테이션
20209926,세자매,,세자매,Three Sisters,,드라마,한국,이승원,문소리|김선영|장윤주|박차희|이봉련,(주)영화사 업,(주)리틀빅픽쳐스
20202540,커넥트,,커넥트,Come Play,,공포(호러)|미스터리,미국,제이콥 체이스,길리언 제이콥스|존 갤러거 주니어,,(주)이수C&E
20198053,나는 나를 해고하지 않는다,,나는 나를 해고하지 않는다,I Don’t Fire Myself,,드라마,한국,이태겸,유다인|오정세|이주원|김상규|김도균,(주)홍시쥔|아트 윙,(주)영화사 진진
20204504,모추어리 컬렉션,,모추어리 컬렉션,The Mortuary Collection,,판타지|공포(호러),미국,,클랜시 브라운,,(주)이놀미디어
20200703,극장판 귀멸의 칼날: 무한열차편,,극장판 귀멸의 칼날: 무한열차편,Demon Slayer: Kimetsu no Yaiba the Movie - Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,애니메이션,일본,소토자키 하루오,하나에 나츠키|키토 아카리|시모노 히로|마츠오카 요시츠구|히노 사토시,,(주)넥스트엔터테인먼트월드(NEW)|워터홀컴퍼니(주)
20214963,큰엄마의 미친봉고,,큰엄마의 미친봉고,MY BIG MAMA'S CRAZY RIDE,,코미디,한국,백승환,정영주|김가은|정은경|황석정|이지현,(주)백그림,(주)백그림
20201649,명탐정 코난: 진홍의 수학여행,,명탐정 코난: 진홍의 수학여행,Detective Conan: The Scarlet School Trip,,애니메이션,일본,야마모토 야스이치로,,,(주)씨제이이엔엠
20215041,토이 솔져스: 가짜사나이2 더 컴플리트,,토이 솔져스: 가짜사나이2 더 컴플리트,,,다큐멘터리,한국,오윤동,김병지|줄리엔 강|힘의길|이과장|곽윤기,씨제이포디플렉스 주식회사,씨제이포디플렉스 주식회사
20201022,북스마트,,북스마트,Booksmart,,코미디,미국,올리비아 와일드,,,(주)콘텐츠판다
20199022,관계의 가나다에 있는 우리는,,관계의 가나다에 있는 우리는,The ABCs of Our Relationship,,드라마,한국,이인의,은해성|오하늬|이서윤|장준휘|김지나,굿인스토리,(주)시네마달
20198663,고백,,고백,Go Back,,드라마|범죄,한국,서은영,박하선|하윤경|감소현|서영화|정은표,퍼레이드 픽쳐스,(주)리틀빅픽쳐스
20204628,사일런싱,,사일런싱,The Silencing,,공포(호러)|범죄|스릴러,미국,,니콜라이 코스터 왈도|애나벨 월리스|히어로 파인즈 티핀,,(주)홈초이스
20190323,새해전야,,새해전야,NEW YEAR BLUES,,멜로/로맨스|코미디,한국,홍지영,김강우|유인나|유연석|이연희|이동휘,(주)수필름,(주)에이스메이커무비웍스
20215301,어니스트 씨프,,어니스트 씨프,Honest Thief,,액션|범죄|드라마,미국,마크 윌리엄스,리암 니슨|케이트 월쉬|제이 코트니|제프리 도노반|안소니 라모스,,(주)올스타엔터테인먼트
20202792,스트레스 제로,,스트레스 제로,Stress Zero,,애니메이션,한국,이대희,임채헌|유동균|김승태|김사라|전숙경,(주)이대희 애니메이션스튜디오|(주)302플래닛,(주)트리플픽쳐스
20209627,아이,,아이,I,,드라마,한국,김현탁,김향기|류현경|염혜란|이수빈|김현목,(주)엠씨엠씨|(주)무비락,롯데컬처웍스(주)롯데엔터테인먼트
20201692,이 안에 외계인이 있다,,이 안에 외계인이 있다,There is an Alien Here,,코미디|SF,한국,최은종,조병규|배누리|이현웅|태항호|윤진영,조아필름|(주)와이제이글로벌그룹|파랑필름,(주)스톰픽쳐스코리아|와이드 릴리즈(주)
20204333,페어웰,,페어웰,The Farewell,,가족|드라마,미국|중국,룰루 왕,아콰피나|자오 슈젠,,오드
20199541,미션 파서블,,미션 파서블,MISSION: POSSIBLE,,코미디|액션,한국,김형주,김영광|이선빈|오대환|서현철|최병모,(주)노시스컴퍼니,(주)메리크리스마스
20202263,호라이즌 라인,,호라이즌 라인,Horizon Line,,스릴러,미국,마이클 마키마인,앨리슨 윌리암스,,(주)제이앤씨미디어그룹
20214981,몬스터 헌터,,몬스터 헌터,Monster Hunter,,액션|어드벤처,미국,폴 W.S. 앤더슨,밀라 요보비치|토니 자,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
